primary_tag,entry_month,post_chatgpt,exposure_index,high_tag,rate,n_eligible,outcome
android,2022-03,0,-0.5824723369899437,0,0.14097279472382523,1213,return_30d
android,2022-04,0,-0.5824723369899437,0,0.12013828867761452,1157,return_30d
android,2022-05,0,-0.5824723369899437,0,0.12478031634446397,1138,return_30d
android,2022-06,0,-0.5824723369899437,0,0.14891774891774892,1155,return_30d
android,2022-07,0,-0.5824723369899437,0,0.13192612137203166,1137,return_30d
android,2022-08,0,-0.5824723369899437,0,0.14218009478672985,1266,return_30d
android,2022-09,0,-0.5824723369899437,0,0.13148479427549195,1118,return_30d
android,2022-10,0,-0.5824723369899437,0,0.13031423290203328,1082,return_30d
android,2022-11,0,-0.5824723369899437,0,0.1023696682464455,1055,return_30d
android,2022-11,1,-0.5824723369899437,0,0.125,32,return_30d
android,2022-12,1,-0.5824723369899437,0,0.1044776119402985,938,return_30d
android,2023-01,1,-0.5824723369899437,0,0.11563367252543941,1081,return_30d
android,2023-02,1,-0.5824723369899437,0,0.10094637223974763,951,return_30d
android,2023-03,1,-0.5824723369899437,0,0.10141766630316248,917,return_30d
android,2023-04,1,-0.5824723369899437,0,0.10025062656641603,798,return_30d
android,2023-05,1,-0.5824723369899437,0,0.0953020134228188,745,return_30d
android,2023-06,1,-0.5824723369899437,0,0.10526315789473684,760,return_30d
android,2023-07,1,-0.5824723369899437,0,0.10026737967914438,748,return_30d
android,2023-08,1,-0.5824723369899437,0,0.0959079283887468,782,return_30d
android,2023-09,1,-0.5824723369899437,0,0.08936170212765958,705,return_30d
android,2023-10,1,-0.5824723369899437,0,0.10138888888888889,720,return_30d
android,2023-11,1,-0.5824723369899437,0,0.0734094616639478,613,return_30d
android,2023-12,1,-0.5824723369899437,0,0.10073260073260074,546,return_30d
android,2024-01,1,-0.5824723369899437,0,0.09248554913294797,692,return_30d
android,2024-02,1,-0.5824723369899437,0,0.08490566037735849,636,return_30d
android,2024-03,1,-0.5824723369899437,0,0.08103727714748785,617,return_30d
android,2024-04,1,-0.5824723369899437,0,0.07561436672967864,529,return_30d
android,2024-05,1,-0.5824723369899437,0,0.07802547770700637,628,return_30d
android,2024-06,1,-0.5824723369899437,0,0.07053941908713693,482,return_30d
android,2024-07,1,-0.5824723369899437,0,0.07157057654075547,503,return_30d
android,2024-08,1,-0.5824723369899437,0,0.07346938775510205,490,return_30d
android,2024-09,1,-0.5824723369899437,0,0.05806451612903226,465,return_30d
android,2024-10,1,-0.5824723369899437,0,0.06813627254509018,499,return_30d
android,2024-11,1,-0.5824723369899437,0,0.07110091743119266,436,return_30d
android,2024-12,1,-0.5824723369899437,0,0.04960835509138381,383,return_30d
android,2025-01,1,-0.5824723369899437,0,0.07532467532467532,385,return_30d
android,2025-02,1,-0.5824723369899437,0,0.05351170568561873,299,return_30d
android,2025-03,1,-0.5824723369899437,0,0.06293706293706294,286,return_30d
android,2025-04,1,-0.5824723369899437,0,0.06756756756756757,222,return_30d
android,2025-05,1,-0.5824723369899437,0,0.06111111111111111,180,return_30d
android,2025-06,1,-0.5824723369899437,0,0.06557377049180328,183,return_30d
android,2025-07,1,-0.5824723369899437,0,0.06217616580310881,193,return_30d
android,2025-08,1,-0.5824723369899437,0,0.04424778761061947,113,return_30d
android,2025-09,1,-0.5824723369899437,0,0.037037037037037035,135,return_30d
android,2025-10,1,-0.5824723369899437,0,0.0847457627118644,118,return_30d
android,2025-11,1,-0.5824723369899437,0,0.09574468085106383,94,return_30d
android,2025-12,1,-0.5824723369899437,0,0.0,6,return_30d
apache-spark,2020-01,0,0.6785814699695615,1,0.38866396761133604,247,return_30d
apache-spark,2020-02,0,0.6785814699695615,1,0.2694300518134715,193,return_30d
apache-spark,2020-03,0,0.6785814699695615,1,0.23626373626373626,182,return_30d
apache-spark,2020-04,0,0.6785814699695615,1,0.2088888888888889,225,return_30d
apache-spark,2020-05,0,0.6785814699695615,1,0.1978021978021978,182,return_30d
apache-spark,2020-06,0,0.6785814699695615,1,0.16393442622950818,183,return_30d
apache-spark,2020-07,0,0.6785814699695615,1,0.13580246913580246,162,return_30d
apache-spark,2020-08,0,0.6785814699695615,1,0.17687074829931973,147,return_30d
apache-spark,2020-09,0,0.6785814699695615,1,0.15492957746478872,142,return_30d
apache-spark,2020-10,0,0.6785814699695615,1,0.1712707182320442,181,return_30d
apache-spark,2020-11,0,0.6785814699695615,1,0.18518518518518517,135,return_30d
apache-spark,2020-12,0,0.6785814699695615,1,0.16101694915254236,118,return_30d
apache-spark,2021-01,0,0.6785814699695615,1,0.11214953271028037,107,return_30d
apache-spark,2021-02,0,0.6785814699695615,1,0.11009174311926606,109,return_30d
apache-spark,2021-03,0,0.6785814699695615,1,0.11965811965811966,117,return_30d
apache-spark,2021-04,0,0.6785814699695615,1,0.16666666666666666,108,return_30d
apache-spark,2021-05,0,0.6785814699695615,1,0.1588785046728972,107,return_30d
apache-spark,2021-06,0,0.6785814699695615,1,0.125,112,return_30d
apache-spark,2021-07,0,0.6785814699695615,1,0.15555555555555556,135,return_30d
apache-spark,2021-08,0,0.6785814699695615,1,0.1188118811881188,101,return_30d
apache-spark,2021-09,0,0.6785814699695615,1,0.21621621621621623,111,return_30d
apache-spark,2021-10,0,0.6785814699695615,1,0.10526315789473684,114,return_30d
apache-spark,2021-11,0,0.6785814699695615,1,0.07894736842105263,114,return_30d
apache-spark,2021-12,0,0.6785814699695615,1,0.10891089108910891,101,return_30d
apache-spark,2022-01,0,0.6785814699695615,1,0.09473684210526316,95,return_30d
apache-spark,2022-02,0,0.6785814699695615,1,0.12195121951219512,123,return_30d
apache-spark,2022-03,0,0.6785814699695615,1,0.13709677419354838,124,return_30d
apache-spark,2022-04,0,0.6785814699695615,1,0.12121212121212122,132,return_30d
apache-spark,2022-05,0,0.6785814699695615,1,0.11711711711711711,111,return_30d
apache-spark,2022-06,0,0.6785814699695615,1,0.08849557522123894,113,return_30d
apache-spark,2022-07,0,0.6785814699695615,1,0.1171875,128,return_30d
apache-spark,2022-08,0,0.6785814699695615,1,0.08163265306122448,98,return_30d
apache-spark,2022-09,0,0.6785814699695615,1,0.1188118811881188,101,return_30d
apache-spark,2022-10,0,0.6785814699695615,1,0.1322314049586777,121,return_30d
apache-spark,2022-11,0,0.6785814699695615,1,0.12658227848101267,79,return_30d
apache-spark,2022-11,1,0.6785814699695615,1,0.0,3,return_30d
apache-spark,2022-12,1,0.6785814699695615,1,0.1262135922330097,103,return_30d
apache-spark,2023-01,1,0.6785814699695615,1,0.1232876712328767,73,return_30d
apache-spark,2023-02,1,0.6785814699695615,1,0.08247422680412371,97,return_30d
apache-spark,2023-03,1,0.6785814699695615,1,0.14130434782608695,92,return_30d
apache-spark,2023-04,1,0.6785814699695615,1,0.06153846153846154,65,return_30d
apache-spark,2023-05,1,0.6785814699695615,1,0.0684931506849315,73,return_30d
apache-spark,2023-06,1,0.6785814699695615,1,0.09230769230769231,65,return_30d
apache-spark,2023-07,1,0.6785814699695615,1,0.11594202898550725,69,return_30d
apache-spark,2023-08,1,0.6785814699695615,1,0.11290322580645161,62,return_30d
apache-spark,2023-09,1,0.6785814699695615,1,0.14,50,return_30d
apache-spark,2023-10,1,0.6785814699695615,1,0.14814814814814814,54,return_30d
apache-spark,2023-11,1,0.6785814699695615,1,0.08771929824561403,57,return_30d
apache-spark,2023-12,1,0.6785814699695615,1,0.0425531914893617,47,return_30d
apache-spark,2024-01,1,0.6785814699695615,1,0.047619047619047616,63,return_30d
apache-spark,2024-02,1,0.6785814699695615,1,0.11538461538461539,52,return_30d
apache-spark,2024-03,1,0.6785814699695615,1,0.0847457627118644,59,return_30d
apache-spark,2024-04,1,0.6785814699695615,1,0.06521739130434782,46,return_30d
apache-spark,2024-05,1,0.6785814699695615,1,0.02564102564102564,39,return_30d
apache-spark,2024-06,1,0.6785814699695615,1,0.022222222222222223,45,return_30d
apache-spark,2024-07,1,0.6785814699695615,1,0.12244897959183673,49,return_30d
apache-spark,2024-08,1,0.6785814699695615,1,0.06382978723404255,47,return_30d
apache-spark,2024-09,1,0.6785814699695615,1,0.02631578947368421,38,return_30d
apache-spark,2024-10,1,0.6785814699695615,1,0.1388888888888889,36,return_30d
apache-spark,2024-11,1,0.6785814699695615,1,0.08571428571428572,35,return_30d
apache-spark,2024-12,1,0.6785814699695615,1,0.05,20,return_30d
apache-spark,2025-01,1,0.6785814699695615,1,0.10526315789473684,19,return_30d
apache-spark,2025-02,1,0.6785814699695615,1,0.045454545454545456,22,return_30d
apache-spark,2025-03,1,0.6785814699695615,1,0.08695652173913043,23,return_30d
apache-spark,2025-04,1,0.6785814699695615,1,0.0,20,return_30d
apache-spark,2025-05,1,0.6785814699695615,1,0.0,11,return_30d
apache-spark,2025-06,1,0.6785814699695615,1,0.14285714285714285,14,return_30d
apache-spark,2025-07,1,0.6785814699695615,1,0.09090909090909091,22,return_30d
apache-spark,2025-08,1,0.6785814699695615,1,0.0,6,return_30d
apache-spark,2025-09,1,0.6785814699695615,1,0.0,12,return_30d
apache-spark,2025-10,1,0.6785814699695615,1,0.0,8,return_30d
apache-spark,2025-11,1,0.6785814699695615,1,0.0,6,return_30d
bash,2020-01,0,0.4267372425853595,1,0.31868131868131866,364,return_30d
bash,2020-02,0,0.4267372425853595,1,0.17096774193548386,310,return_30d
bash,2020-03,0,0.4267372425853595,1,0.1276595744680851,282,return_30d
bash,2020-04,0,0.4267372425853595,1,0.1590909090909091,308,return_30d
bash,2020-05,0,0.4267372425853595,1,0.1357142857142857,280,return_30d
bash,2020-06,0,0.4267372425853595,1,0.11923076923076924,260,return_30d
bash,2020-07,0,0.4267372425853595,1,0.12446351931330472,233,return_30d
bash,2020-08,0,0.4267372425853595,1,0.10699588477366255,243,return_30d
bash,2020-09,0,0.4267372425853595,1,0.14798206278026907,223,return_30d
bash,2020-10,0,0.4267372425853595,1,0.1461187214611872,219,return_30d
bash,2020-11,0,0.4267372425853595,1,0.08695652173913043,207,return_30d
bash,2020-12,0,0.4267372425853595,1,0.13872832369942195,173,return_30d
bash,2021-01,0,0.4267372425853595,1,0.125,184,return_30d
bash,2021-02,0,0.4267372425853595,1,0.12994350282485875,177,return_30d
bash,2021-03,0,0.4267372425853595,1,0.11737089201877934,213,return_30d
bash,2021-04,0,0.4267372425853595,1,0.09523809523809523,210,return_30d
bash,2021-05,0,0.4267372425853595,1,0.09868421052631579,152,return_30d
bash,2021-06,0,0.4267372425853595,1,0.0918918918918919,185,return_30d
bash,2021-07,0,0.4267372425853595,1,0.08333333333333333,156,return_30d
bash,2021-08,0,0.4267372425853595,1,0.12195121951219512,164,return_30d
bash,2021-09,0,0.4267372425853595,1,0.08888888888888889,135,return_30d
bash,2021-10,0,0.4267372425853595,1,0.11518324607329843,191,return_30d
bash,2021-11,0,0.4267372425853595,1,0.10989010989010989,182,return_30d
bash,2021-12,0,0.4267372425853595,1,0.05952380952380952,168,return_30d
bash,2022-01,0,0.4267372425853595,1,0.08755760368663594,217,return_30d
bash,2022-02,0,0.4267372425853595,1,0.12962962962962962,162,return_30d
bash,2022-03,0,0.4267372425853595,1,0.11764705882352941,204,return_30d
bash,2022-04,0,0.4267372425853595,1,0.10614525139664804,179,return_30d
bash,2022-05,0,0.4267372425853595,1,0.09467455621301775,169,return_30d
bash,2022-06,0,0.4267372425853595,1,0.08888888888888889,180,return_30d
bash,2022-07,0,0.4267372425853595,1,0.14204545454545456,176,return_30d
bash,2022-08,0,0.4267372425853595,1,0.0963855421686747,166,return_30d
bash,2022-09,0,0.4267372425853595,1,0.0945945945945946,148,return_30d
bash,2022-10,0,0.4267372425853595,1,0.05925925925925926,135,return_30d
bash,2022-11,0,0.4267372425853595,1,0.08759124087591241,137,return_30d
bash,2022-11,1,0.4267372425853595,1,0.0,6,return_30d
bash,2022-12,1,0.4267372425853595,1,0.08208955223880597,134,return_30d
bash,2023-01,1,0.4267372425853595,1,0.05521472392638037,163,return_30d
bash,2023-02,1,0.4267372425853595,1,0.044642857142857144,112,return_30d
bash,2023-03,1,0.4267372425853595,1,0.08181818181818182,110,return_30d
bash,2023-04,1,0.4267372425853595,1,0.10714285714285714,84,return_30d
bash,2023-05,1,0.4267372425853595,1,0.0196078431372549,102,return_30d
bash,2023-06,1,0.4267372425853595,1,0.06521739130434782,92,return_30d
bash,2023-07,1,0.4267372425853595,1,0.08433734939759036,83,return_30d
bash,2023-08,1,0.4267372425853595,1,0.04878048780487805,82,return_30d
bash,2023-09,1,0.4267372425853595,1,0.05952380952380952,84,return_30d
bash,2023-10,1,0.4267372425853595,1,0.060240963855421686,83,return_30d
bash,2023-11,1,0.4267372425853595,1,0.08450704225352113,71,return_30d
bash,2023-12,1,0.4267372425853595,1,0.045454545454545456,66,return_30d
bash,2024-01,1,0.4267372425853595,1,0.046875,64,return_30d
bash,2024-02,1,0.4267372425853595,1,0.029411764705882353,68,return_30d
bash,2024-03,1,0.4267372425853595,1,0.045454545454545456,66,return_30d
bash,2024-04,1,0.4267372425853595,1,0.057971014492753624,69,return_30d
bash,2024-05,1,0.4267372425853595,1,0.047058823529411764,85,return_30d
bash,2024-06,1,0.4267372425853595,1,0.043478260869565216,46,return_30d
bash,2024-07,1,0.4267372425853595,1,0.022222222222222223,45,return_30d
bash,2024-08,1,0.4267372425853595,1,0.044444444444444446,45,return_30d
bash,2024-09,1,0.4267372425853595,1,0.0,55,return_30d
bash,2024-10,1,0.4267372425853595,1,0.07317073170731707,41,return_30d
bash,2024-11,1,0.4267372425853595,1,0.0,47,return_30d
bash,2024-12,1,0.4267372425853595,1,0.03571428571428571,28,return_30d
bash,2025-01,1,0.4267372425853595,1,0.0,35,return_30d
bash,2025-02,1,0.4267372425853595,1,0.03571428571428571,28,return_30d
bash,2025-03,1,0.4267372425853595,1,0.0,24,return_30d
bash,2025-04,1,0.4267372425853595,1,0.08333333333333333,24,return_30d
bash,2025-05,1,0.4267372425853595,1,0.08,25,return_30d
bash,2025-06,1,0.4267372425853595,1,0.0,15,return_30d
bash,2025-07,1,0.4267372425853595,1,0.0,10,return_30d
bash,2025-08,1,0.4267372425853595,1,0.1,10,return_30d
bash,2025-09,1,0.4267372425853595,1,0.0,10,return_30d
bash,2025-10,1,0.4267372425853595,1,0.0,12,return_30d
bash,2025-11,1,0.4267372425853595,1,0.0,11,return_30d
docker,2020-01,0,-2.067518990036933,0,0.20411160058737152,681,return_30d
docker,2020-02,0,-2.067518990036933,0,0.175,680,return_30d
docker,2020-03,0,-2.067518990036933,0,0.14040561622464898,641,return_30d
docker,2020-04,0,-2.067518990036933,0,0.13154362416107382,745,return_30d
docker,2020-05,0,-2.067518990036933,0,0.14664981036662453,791,return_30d
docker,2020-06,0,-2.067518990036933,0,0.14430379746835442,790,return_30d
docker,2020-07,0,-2.067518990036933,0,0.13030746705710103,683,return_30d
docker,2020-08,0,-2.067518990036933,0,0.11544461778471139,641,return_30d
docker,2020-09,0,-2.067518990036933,0,0.0953125,640,return_30d
docker,2020-10,0,-2.067518990036933,0,0.11378205128205128,624,return_30d
docker,2020-11,0,-2.067518990036933,0,0.088379705400982,611,return_30d
docker,2020-12,0,-2.067518990036933,0,0.07744107744107744,594,return_30d
docker,2021-01,0,-2.067518990036933,0,0.07435508345978756,659,return_30d
docker,2021-02,0,-2.067518990036933,0,0.09480122324159021,654,return_30d
docker,2021-03,0,-2.067518990036933,0,0.08262108262108261,702,return_30d
docker,2021-04,0,-2.067518990036933,0,0.10960960960960961,666,return_30d
docker,2021-05,0,-2.067518990036933,0,0.09420289855072464,690,return_30d
docker,2021-06,0,-2.067518990036933,0,0.06375838926174497,596,return_30d
docker,2021-07,0,-2.067518990036933,0,0.06913996627318718,593,return_30d
docker,2021-08,0,-2.067518990036933,0,0.06959152798789713,661,return_30d
docker,2021-09,0,-2.067518990036933,0,0.06856187290969899,598,return_30d
docker,2021-10,0,-2.067518990036933,0,0.07603305785123966,605,return_30d
docker,2021-11,0,-2.067518990036933,0,0.07194244604316546,556,return_30d
docker,2021-12,0,-2.067518990036933,0,0.08153078202995008,601,return_30d
docker,2022-01,0,-2.067518990036933,0,0.05891472868217054,645,return_30d
docker,2022-02,0,-2.067518990036933,0,0.07082630691399663,593,return_30d
docker,2022-03,0,-2.067518990036933,0,0.07614213197969544,591,return_30d
docker,2022-04,0,-2.067518990036933,0,0.06115702479338843,605,return_30d
docker,2022-05,0,-2.067518990036933,0,0.06656101426307448,631,return_30d
docker,2022-06,0,-2.067518990036933,0,0.0649546827794562,662,return_30d
docker,2022-07,0,-2.067518990036933,0,0.09047619047619047,630,return_30d
docker,2022-08,0,-2.067518990036933,0,0.06423357664233577,685,return_30d
docker,2022-09,0,-2.067518990036933,0,0.06610407876230662,711,return_30d
docker,2022-10,0,-2.067518990036933,0,0.06729264475743349,639,return_30d
docker,2022-11,0,-2.067518990036933,0,0.05642633228840126,638,return_30d
docker,2022-11,1,-2.067518990036933,0,0.043478260869565216,23,return_30d
docker,2022-12,1,-2.067518990036933,0,0.05136986301369863,584,return_30d
docker,2023-01,1,-2.067518990036933,0,0.06962025316455696,632,return_30d
docker,2023-02,1,-2.067518990036933,0,0.05360134003350084,597,return_30d
docker,2023-03,1,-2.067518990036933,0,0.05757575757575758,660,return_30d
docker,2023-04,1,-2.067518990036933,0,0.04247104247104247,518,return_30d
docker,2023-05,1,-2.067518990036933,0,0.05165289256198347,484,return_30d
docker,2023-06,1,-2.067518990036933,0,0.03017241379310345,464,return_30d
docker,2023-07,1,-2.067518990036933,0,0.05785123966942149,484,return_30d
docker,2023-08,1,-2.067518990036933,0,0.04356435643564356,505,return_30d
docker,2023-09,1,-2.067518990036933,0,0.08665105386416862,427,return_30d
docker,2023-10,1,-2.067518990036933,0,0.035955056179775284,445,return_30d
docker,2023-11,1,-2.067518990036933,0,0.06585365853658537,410,return_30d
docker,2023-12,1,-2.067518990036933,0,0.036211699164345405,359,return_30d
docker,2024-01,1,-2.067518990036933,0,0.04899777282850779,449,return_30d
docker,2024-02,1,-2.067518990036933,0,0.05896805896805897,407,return_30d
docker,2024-03,1,-2.067518990036933,0,0.02925531914893617,376,return_30d
docker,2024-04,1,-2.067518990036933,0,0.04582210242587601,371,return_30d
docker,2024-05,1,-2.067518990036933,0,0.024691358024691357,405,return_30d
docker,2024-06,1,-2.067518990036933,0,0.03355704697986577,298,return_30d
docker,2024-07,1,-2.067518990036933,0,0.0375,320,return_30d
docker,2024-08,1,-2.067518990036933,0,0.038461538461538464,312,return_30d
docker,2024-09,1,-2.067518990036933,0,0.031496062992125984,254,return_30d
docker,2024-10,1,-2.067518990036933,0,0.024489795918367346,245,return_30d
docker,2024-11,1,-2.067518990036933,0,0.03940886699507389,203,return_30d
docker,2024-12,1,-2.067518990036933,0,0.02564102564102564,195,return_30d
docker,2025-01,1,-2.067518990036933,0,0.028112449799196786,249,return_30d
docker,2025-02,1,-2.067518990036933,0,0.02702702702702703,222,return_30d
docker,2025-03,1,-2.067518990036933,0,0.05181347150259067,193,return_30d
docker,2025-04,1,-2.067518990036933,0,0.04310344827586207,116,return_30d
docker,2025-05,1,-2.067518990036933,0,0.020833333333333332,96,return_30d
docker,2025-06,1,-2.067518990036933,0,0.012345679012345678,81,return_30d
docker,2025-07,1,-2.067518990036933,0,0.0,69,return_30d
docker,2025-08,1,-2.067518990036933,0,0.029850746268656716,67,return_30d
docker,2025-09,1,-2.067518990036933,0,0.0,59,return_30d
docker,2025-10,1,-2.067518990036933,0,0.02127659574468085,47,return_30d
docker,2025-11,1,-2.067518990036933,0,0.023255813953488372,43,return_30d
excel,2020-01,0,0.5121987286806099,1,0.34609720176730485,679,return_30d
excel,2020-02,0,0.5121987286806099,1,0.20930232558139536,473,return_30d
excel,2020-03,0,0.5121987286806099,1,0.14864864864864866,444,return_30d
excel,2020-04,0,0.5121987286806099,1,0.2,405,return_30d
excel,2020-05,0,0.5121987286806099,1,0.17420814479638008,442,return_30d
excel,2020-06,0,0.5121987286806099,1,0.18693693693693694,444,return_30d
excel,2020-07,0,0.5121987286806099,1,0.1662921348314607,445,return_30d
excel,2020-08,0,0.5121987286806099,1,0.21621621621621623,333,return_30d
excel,2020-09,0,0.5121987286806099,1,0.19263456090651557,353,return_30d
excel,2020-10,0,0.5121987286806099,1,0.17320261437908496,306,return_30d
excel,2020-11,0,0.5121987286806099,1,0.21641791044776118,268,return_30d
excel,2020-12,0,0.5121987286806099,1,0.14583333333333334,288,return_30d
excel,2021-01,0,0.5121987286806099,1,0.16535433070866143,381,return_30d
excel,2021-02,0,0.5121987286806099,1,0.12080536912751678,298,return_30d
excel,2021-03,0,0.5121987286806099,1,0.17647058823529413,323,return_30d
excel,2021-04,0,0.5121987286806099,1,0.15172413793103448,290,return_30d
excel,2021-05,0,0.5121987286806099,1,0.1639871382636656,311,return_30d
excel,2021-06,0,0.5121987286806099,1,0.12267657992565056,269,return_30d
excel,2021-07,0,0.5121987286806099,1,0.11904761904761904,252,return_30d
excel,2021-08,0,0.5121987286806099,1,0.15517241379310345,290,return_30d
excel,2021-09,0,0.5121987286806099,1,0.15355805243445692,267,return_30d
excel,2021-10,0,0.5121987286806099,1,0.12448132780082988,241,return_30d
excel,2021-11,0,0.5121987286806099,1,0.1443661971830986,284,return_30d
excel,2021-12,0,0.5121987286806099,1,0.11504424778761062,226,return_30d
excel,2022-01,0,0.5121987286806099,1,0.13553113553113552,273,return_30d
excel,2022-02,0,0.5121987286806099,1,0.1566265060240964,249,return_30d
excel,2022-03,0,0.5121987286806099,1,0.1388888888888889,252,return_30d
excel,2022-04,0,0.5121987286806099,1,0.16143497757847533,223,return_30d
excel,2022-05,0,0.5121987286806099,1,0.1346938775510204,245,return_30d
excel,2022-06,0,0.5121987286806099,1,0.18473895582329317,249,return_30d
excel,2022-07,0,0.5121987286806099,1,0.12359550561797752,267,return_30d
excel,2022-08,0,0.5121987286806099,1,0.13354037267080746,322,return_30d
excel,2022-09,0,0.5121987286806099,1,0.12385321100917432,218,return_30d
excel,2022-10,0,0.5121987286806099,1,0.14655172413793102,232,return_30d
excel,2022-11,0,0.5121987286806099,1,0.10810810810810811,259,return_30d
excel,2022-11,1,0.5121987286806099,1,0.07692307692307693,13,return_30d
excel,2022-12,1,0.5121987286806099,1,0.08636363636363636,220,return_30d
excel,2023-01,1,0.5121987286806099,1,0.07539682539682539,252,return_30d
excel,2023-02,1,0.5121987286806099,1,0.11682242990654206,214,return_30d
excel,2023-03,1,0.5121987286806099,1,0.13023255813953488,215,return_30d
excel,2023-04,1,0.5121987286806099,1,0.10303030303030303,165,return_30d
excel,2023-05,1,0.5121987286806099,1,0.1,170,return_30d
excel,2023-06,1,0.5121987286806099,1,0.12048192771084337,166,return_30d
excel,2023-07,1,0.5121987286806099,1,0.10714285714285714,168,return_30d
excel,2023-08,1,0.5121987286806099,1,0.10493827160493827,162,return_30d
excel,2023-09,1,0.5121987286806099,1,0.11949685534591195,159,return_30d
excel,2023-10,1,0.5121987286806099,1,0.10218978102189781,137,return_30d
excel,2023-11,1,0.5121987286806099,1,0.09316770186335403,161,return_30d
excel,2023-12,1,0.5121987286806099,1,0.08527131782945736,129,return_30d
excel,2024-01,1,0.5121987286806099,1,0.07857142857142857,140,return_30d
excel,2024-02,1,0.5121987286806099,1,0.08333333333333333,132,return_30d
excel,2024-03,1,0.5121987286806099,1,0.11023622047244094,127,return_30d
excel,2024-04,1,0.5121987286806099,1,0.06306306306306306,111,return_30d
excel,2024-05,1,0.5121987286806099,1,0.08333333333333333,120,return_30d
excel,2024-06,1,0.5121987286806099,1,0.08333333333333333,96,return_30d
excel,2024-07,1,0.5121987286806099,1,0.0375,80,return_30d
excel,2024-08,1,0.5121987286806099,1,0.08235294117647059,85,return_30d
excel,2024-09,1,0.5121987286806099,1,0.0891089108910891,101,return_30d
excel,2024-10,1,0.5121987286806099,1,0.06521739130434782,92,return_30d
excel,2024-11,1,0.5121987286806099,1,0.08955223880597014,67,return_30d
excel,2024-12,1,0.5121987286806099,1,0.04477611940298507,67,return_30d
excel,2025-01,1,0.5121987286806099,1,0.06172839506172839,81,return_30d
excel,2025-02,1,0.5121987286806099,1,0.06666666666666667,45,return_30d
excel,2025-03,1,0.5121987286806099,1,0.11666666666666667,60,return_30d
excel,2025-04,1,0.5121987286806099,1,0.10714285714285714,56,return_30d
excel,2025-05,1,0.5121987286806099,1,0.043478260869565216,46,return_30d
excel,2025-06,1,0.5121987286806099,1,0.10714285714285714,28,return_30d
excel,2025-07,1,0.5121987286806099,1,0.09090909090909091,33,return_30d
excel,2025-08,1,0.5121987286806099,1,0.1,20,return_30d
excel,2025-09,1,0.5121987286806099,1,0.058823529411764705,17,return_30d
excel,2025-10,1,0.5121987286806099,1,0.15151515151515152,33,return_30d
excel,2025-11,1,0.5121987286806099,1,0.08,25,return_30d
firebase,2020-01,0,-0.8269317640104322,0,0.21103117505995203,417,return_30d
firebase,2020-02,0,-0.8269317640104322,0,0.10298102981029811,369,return_30d
firebase,2020-03,0,-0.8269317640104322,0,0.1256544502617801,382,return_30d
firebase,2020-04,0,-0.8269317640104322,0,0.15693430656934307,548,return_30d
firebase,2020-05,0,-0.8269317640104322,0,0.14944649446494465,542,return_30d
firebase,2020-06,0,-0.8269317640104322,0,0.17750439367311072,569,return_30d
firebase,2020-07,0,-0.8269317640104322,0,0.08678500986193294,507,return_30d
firebase,2020-08,0,-0.8269317640104322,0,0.12525252525252525,495,return_30d
firebase,2020-09,0,-0.8269317640104322,0,0.0893719806763285,414,return_30d
firebase,2020-10,0,-0.8269317640104322,0,0.10498687664041995,381,return_30d
firebase,2020-11,0,-0.8269317640104322,0,0.11483253588516747,418,return_30d
firebase,2020-12,0,-0.8269317640104322,0,0.10899182561307902,367,return_30d
