primary_tag,entry_month,time_index,post_chatgpt,exposure_index,high_tag,n_eligible_entrants,established_one_shot_share_365d,established_repeat_share_365d,established_total_share_365d,high_post,exposure_post
docker,2023-01,37,1,-2.067518990036933,0,632,0.6424050632911392,0.08860759493670886,0.7310126582278481,0,-2.067518990036933
docker,2023-02,38,1,-2.067518990036933,0,597,0.6649916247906198,0.07035175879396985,0.7353433835845896,0,-2.067518990036933
docker,2023-03,39,1,-2.067518990036933,0,660,0.6424242424242425,0.08333333333333333,0.7257575757575757,0,-2.067518990036933
docker,2023-04,40,1,-2.067518990036933,0,518,0.6853281853281853,0.07142857142857142,0.7567567567567568,0,-2.067518990036933
docker,2023-05,41,1,-2.067518990036933,0,484,0.6983471074380165,0.06818181818181818,0.7665289256198347,0,-2.067518990036933
docker,2023-06,42,1,-2.067518990036933,0,464,0.6831896551724138,0.04741379310344827,0.7306034482758621,0,-2.067518990036933
docker,2023-07,43,1,-2.067518990036933,0,484,0.628099173553719,0.08677685950413223,0.7148760330578512,0,-2.067518990036933
docker,2023-08,44,1,-2.067518990036933,0,505,0.6732673267326733,0.06534653465346535,0.7386138613861386,0,-2.067518990036933
docker,2023-09,45,1,-2.067518990036933,0,427,0.6323185011709602,0.10772833723653395,0.7400468384074942,0,-2.067518990036933
docker,2023-10,46,1,-2.067518990036933,0,445,0.6606741573033708,0.07191011235955057,0.7325842696629213,0,-2.067518990036933
docker,2023-11,47,1,-2.067518990036933,0,410,0.6317073170731707,0.09024390243902439,0.7219512195121951,0,-2.067518990036933
docker,2023-12,48,1,-2.067518990036933,0,359,0.6211699164345403,0.06685236768802229,0.6880222841225627,0,-2.067518990036933
docker,2024-01,49,1,-2.067518990036933,0,449,0.6169265033407573,0.044543429844097995,0.6614699331848553,0,-2.067518990036933
docker,2024-02,50,1,-2.067518990036933,0,407,0.6265356265356266,0.07371007371007371,0.7002457002457002,0,-2.067518990036933
docker,2024-03,51,1,-2.067518990036933,0,376,0.6276595744680851,0.034574468085106384,0.6622340425531915,0,-2.067518990036933
docker,2024-04,52,1,-2.067518990036933,0,371,0.5902964959568733,0.05121293800539083,0.6415094339622641,0,-2.067518990036933
docker,2024-05,53,1,-2.067518990036933,0,405,0.5654320987654321,0.0345679012345679,0.6,0,-2.067518990036933
docker,2024-06,54,1,-2.067518990036933,0,298,0.5973154362416108,0.06375838926174497,0.6610738255033557,0,-2.067518990036933
docker,2024-07,55,1,-2.067518990036933,0,320,0.615625,0.025,0.640625,0,-2.067518990036933
docker,2024-08,56,1,-2.067518990036933,0,312,0.6474358974358975,0.028846153846153848,0.6762820512820513,0,-2.067518990036933
docker,2024-09,57,1,-2.067518990036933,0,254,0.6535433070866141,0.023622047244094488,0.6771653543307087,0,-2.067518990036933
docker,2024-10,58,1,-2.067518990036933,0,245,0.6285714285714286,0.0326530612244898,0.6612244897959184,0,-2.067518990036933
docker,2024-11,59,1,-2.067518990036933,0,203,0.5517241379310345,0.03940886699507389,0.5911330049261084,0,-2.067518990036933
docker,2024-12,60,1,-2.067518990036933,0,195,0.5948717948717949,0.03076923076923077,0.6256410256410256,0,-2.067518990036933
excel,2020-01,1,0,0.5121987286806099,1,679,0.36082474226804123,0.40795287187039764,0.7687776141384389,0,0.0
excel,2020-02,2,0,0.5121987286806099,1,473,0.4503171247357294,0.226215644820296,0.6765327695560254,0,0.0
excel,2020-03,3,0,0.5121987286806099,1,444,0.43018018018018017,0.21396396396396397,0.6441441441441441,0,0.0
excel,2020-04,4,0,0.5121987286806099,1,405,0.41975308641975306,0.20493827160493827,0.6246913580246913,0,0.0
excel,2020-05,5,0,0.5121987286806099,1,442,0.4230769230769231,0.17873303167420815,0.6018099547511312,0,0.0
excel,2020-06,6,0,0.5121987286806099,1,444,0.44819819819819817,0.15315315315315314,0.6013513513513513,0,0.0
excel,2020-07,7,0,0.5121987286806099,1,445,0.42921348314606744,0.1707865168539326,0.6,0,0.0
excel,2020-08,8,0,0.5121987286806099,1,333,0.43543543543543545,0.19519519519519518,0.6306306306306306,0,0.0
excel,2020-09,9,0,0.5121987286806099,1,353,0.45609065155807366,0.17280453257790368,0.6288951841359773,0,0.0
excel,2020-10,10,0,0.5121987286806099,1,306,0.4803921568627451,0.1437908496732026,0.6241830065359477,0,0.0
excel,2020-11,11,0,0.5121987286806099,1,268,0.40671641791044777,0.14925373134328357,0.5559701492537313,0,0.0
excel,2020-12,12,0,0.5121987286806099,1,288,0.5173611111111112,0.11458333333333333,0.6319444444444444,0,0.0
excel,2021-01,13,0,0.5121987286806099,1,381,0.48031496062992124,0.13123359580052493,0.6115485564304461,0,0.0
excel,2021-02,14,0,0.5121987286806099,1,298,0.5134228187919463,0.10738255033557047,0.6208053691275168,0,0.0
excel,2021-03,15,0,0.5121987286806099,1,323,0.46439628482972134,0.13622291021671826,0.6006191950464397,0,0.0
excel,2021-04,16,0,0.5121987286806099,1,290,0.4586206896551724,0.10344827586206896,0.5620689655172414,0,0.0
excel,2021-05,17,0,0.5121987286806099,1,311,0.43086816720257237,0.14469453376205788,0.5755627009646302,0,0.0
excel,2021-06,18,0,0.5121987286806099,1,269,0.4758364312267658,0.12639405204460966,0.6022304832713755,0,0.0
excel,2021-07,19,0,0.5121987286806099,1,252,0.44841269841269843,0.11904761904761904,0.5674603174603174,0,0.0
excel,2021-08,20,0,0.5121987286806099,1,290,0.4517241379310345,0.11379310344827587,0.5655172413793104,0,0.0
excel,2021-09,21,0,0.5121987286806099,1,267,0.49812734082397003,0.13857677902621723,0.6367041198501873,0,0.0
excel,2021-10,22,0,0.5121987286806099,1,241,0.4896265560165975,0.11618257261410789,0.6058091286307054,0,0.0
excel,2021-11,23,0,0.5121987286806099,1,284,0.4964788732394366,0.11971830985915492,0.6161971830985915,0,0.0
excel,2021-12,24,0,0.5121987286806099,1,226,0.45132743362831856,0.08849557522123894,0.5398230088495575,0,0.0
excel,2022-01,25,0,0.5121987286806099,1,273,0.4725274725274725,0.11355311355311355,0.5860805860805861,0,0.0
excel,2022-02,26,0,0.5121987286806099,1,249,0.4538152610441767,0.12048192771084337,0.5742971887550201,0,0.0
excel,2022-03,27,0,0.5121987286806099,1,252,0.4603174603174603,0.09126984126984126,0.5515873015873016,0,0.0
excel,2022-04,28,0,0.5121987286806099,1,223,0.47085201793721976,0.11659192825112108,0.5874439461883408,0,0.0
excel,2022-05,29,0,0.5121987286806099,1,245,0.4204081632653061,0.14285714285714285,0.563265306122449,0,0.0
excel,2022-06,30,0,0.5121987286806099,1,249,0.4497991967871486,0.14859437751004015,0.5983935742971888,0,0.0
excel,2022-07,31,0,0.5121987286806099,1,267,0.41198501872659177,0.0898876404494382,0.50187265917603,0,0.0
excel,2022-08,32,0,0.5121987286806099,1,322,0.48757763975155277,0.08074534161490683,0.5683229813664596,0,0.0
excel,2022-09,33,0,0.5121987286806099,1,218,0.44495412844036697,0.05963302752293578,0.5045871559633027,0,0.0
excel,2022-10,34,0,0.5121987286806099,1,232,0.4482758620689655,0.10775862068965517,0.5560344827586207,0,0.0
excel,2022-11,35,0,0.5121987286806099,1,259,0.4671814671814672,0.07722007722007722,0.5444015444015444,0,0.0
excel,2022-11,35,1,0.5121987286806099,1,13,0.5384615384615384,0.07692307692307693,0.6153846153846154,1,0.5121987286806099
excel,2022-12,36,1,0.5121987286806099,1,220,0.4818181818181818,0.06818181818181818,0.55,1,0.5121987286806099
excel,2023-01,37,1,0.5121987286806099,1,252,0.5198412698412699,0.05952380952380952,0.5793650793650794,1,0.5121987286806099
excel,2023-02,38,1,0.5121987286806099,1,214,0.48598130841121495,0.07476635514018691,0.5607476635514018,1,0.5121987286806099
excel,2023-03,39,1,0.5121987286806099,1,215,0.4,0.08372093023255814,0.48372093023255813,1,0.5121987286806099
excel,2023-04,40,1,0.5121987286806099,1,165,0.47878787878787876,0.08484848484848485,0.5636363636363636,1,0.5121987286806099
excel,2023-05,41,1,0.5121987286806099,1,170,0.5294117647058824,0.10588235294117647,0.6352941176470588,1,0.5121987286806099
excel,2023-06,42,1,0.5121987286806099,1,166,0.45180722891566266,0.0963855421686747,0.5481927710843374,1,0.5121987286806099
excel,2023-07,43,1,0.5121987286806099,1,168,0.42857142857142855,0.08333333333333333,0.5119047619047619,1,0.5121987286806099
excel,2023-08,44,1,0.5121987286806099,1,162,0.345679012345679,0.06790123456790123,0.41358024691358025,1,0.5121987286806099
excel,2023-09,45,1,0.5121987286806099,1,159,0.41509433962264153,0.0880503144654088,0.5031446540880503,1,0.5121987286806099
excel,2023-10,46,1,0.5121987286806099,1,137,0.3722627737226277,0.0364963503649635,0.40875912408759124,1,0.5121987286806099
excel,2023-11,47,1,0.5121987286806099,1,161,0.36645962732919257,0.049689440993788817,0.4161490683229814,1,0.5121987286806099
excel,2023-12,48,1,0.5121987286806099,1,129,0.5581395348837209,0.023255813953488372,0.5813953488372093,1,0.5121987286806099
excel,2024-01,49,1,0.5121987286806099,1,140,0.4142857142857143,0.05,0.4642857142857143,1,0.5121987286806099
excel,2024-02,50,1,0.5121987286806099,1,132,0.3712121212121212,0.03787878787878788,0.4090909090909091,1,0.5121987286806099
excel,2024-03,51,1,0.5121987286806099,1,127,0.4330708661417323,0.05511811023622047,0.4881889763779528,1,0.5121987286806099
excel,2024-04,52,1,0.5121987286806099,1,111,0.43243243243243246,0.05405405405405406,0.4864864864864865,1,0.5121987286806099
excel,2024-05,53,1,0.5121987286806099,1,120,0.4,0.058333333333333334,0.4583333333333333,1,0.5121987286806099
excel,2024-06,54,1,0.5121987286806099,1,96,0.40625,0.010416666666666666,0.4166666666666667,1,0.5121987286806099
excel,2024-07,55,1,0.5121987286806099,1,80,0.4,0.0,0.4,1,0.5121987286806099
excel,2024-08,56,1,0.5121987286806099,1,85,0.4117647058823529,0.047058823529411764,0.4588235294117647,1,0.5121987286806099
excel,2024-09,57,1,0.5121987286806099,1,101,0.3465346534653465,0.019801980198019802,0.36633663366336633,1,0.5121987286806099
excel,2024-10,58,1,0.5121987286806099,1,92,0.5,0.03260869565217391,0.532608695652174,1,0.5121987286806099
excel,2024-11,59,1,0.5121987286806099,1,67,0.3582089552238806,0.05970149253731343,0.417910447761194,1,0.5121987286806099
excel,2024-12,60,1,0.5121987286806099,1,67,0.47761194029850745,0.029850746268656716,0.5074626865671642,1,0.5121987286806099
firebase,2020-01,1,0,-0.8269317640104322,0,417,0.5251798561151079,0.31654676258992803,0.841726618705036,0,-0.0
firebase,2020-02,2,0,-0.8269317640104322,0,369,0.5718157181571816,0.21138211382113822,0.7831978319783198,0,-0.0
firebase,2020-03,3,0,-0.8269317640104322,0,382,0.5523560209424084,0.2198952879581152,0.7722513089005235,0,-0.0
firebase,2020-04,4,0,-0.8269317640104322,0,548,0.5328467153284672,0.21715328467153286,0.75,0,-0.0
firebase,2020-05,5,0,-0.8269317640104322,0,542,0.522140221402214,0.1863468634686347,0.7084870848708487,0,-0.0
firebase,2020-06,6,0,-0.8269317640104322,0,569,0.48857644991212656,0.1827768014059754,0.671353251318102,0,-0.0
firebase,2020-07,7,0,-0.8269317640104322,0,507,0.5700197238658777,0.15384615384615385,0.7238658777120316,0,-0.0
firebase,2020-08,8,0,-0.8269317640104322,0,495,0.5636363636363636,0.1717171717171717,0.7353535353535353,0,-0.0
firebase,2020-09,9,0,-0.8269317640104322,0,414,0.6159420289855072,0.1497584541062802,0.7657004830917874,0,-0.0
firebase,2020-10,10,0,-0.8269317640104322,0,381,0.5721784776902887,0.13385826771653545,0.7060367454068242,0,-0.0
firebase,2020-11,11,0,-0.8269317640104322,0,418,0.5311004784688995,0.16028708133971292,0.6913875598086124,0,-0.0
firebase,2020-12,12,0,-0.8269317640104322,0,367,0.5449591280653951,0.1226158038147139,0.667574931880109,0,-0.0
firebase,2021-01,13,0,-0.8269317640104322,0,446,0.5807174887892377,0.1412556053811659,0.7219730941704036,0,-0.0
firebase,2021-02,14,0,-0.8269317640104322,0,385,0.5454545454545454,0.15064935064935064,0.6961038961038961,0,-0.0
firebase,2021-03,15,0,-0.8269317640104322,0,463,0.5896328293736501,0.14038876889848811,0.7300215982721382,0,-0.0
firebase,2021-04,16,0,-0.8269317640104322,0,455,0.545054945054945,0.12747252747252746,0.6725274725274726,0,-0.0
firebase,2021-05,17,0,-0.8269317640104322,0,478,0.5460251046025104,0.08577405857740586,0.6317991631799164,0,-0.0
firebase,2021-06,18,0,-0.8269317640104322,0,459,0.5315904139433552,0.1394335511982571,0.6710239651416122,0,-0.0
firebase,2021-07,19,0,-0.8269317640104322,0,352,0.5568181818181818,0.11363636363636363,0.6704545454545454,0,-0.0
firebase,2021-08,20,0,-0.8269317640104322,0,388,0.5798969072164949,0.12628865979381443,0.7061855670103093,0,-0.0
firebase,2021-09,21,0,-0.8269317640104322,0,361,0.5595567867036011,0.12188365650969529,0.6814404432132964,0,-0.0
firebase,2021-10,22,0,-0.8269317640104322,0,366,0.6038251366120219,0.15846994535519127,0.7622950819672131,0,-0.0
firebase,2021-11,23,0,-0.8269317640104322,0,278,0.60431654676259,0.1223021582733813,0.7266187050359713,0,-0.0
firebase,2021-12,24,0,-0.8269317640104322,0,349,0.5702005730659025,0.166189111747851,0.7363896848137536,0,-0.0
firebase,2022-01,25,0,-0.8269317640104322,0,358,0.5837988826815642,0.12290502793296089,0.7067039106145251,0,-0.0
firebase,2022-02,26,0,-0.8269317640104322,0,358,0.5251396648044693,0.12569832402234637,0.6508379888268156,0,-0.0
firebase,2022-03,27,0,-0.8269317640104322,0,390,0.5,0.1282051282051282,0.6282051282051282,0,-0.0
firebase,2022-04,28,0,-0.8269317640104322,0,328,0.4878048780487805,0.1524390243902439,0.6402439024390244,0,-0.0
firebase,2022-05,29,0,-0.8269317640104322,0,379,0.5488126649076517,0.11081794195250659,0.6596306068601583,0,-0.0
firebase,2022-06,30,0,-0.8269317640104322,0,392,0.5510204081632653,0.1377551020408163,0.6887755102040817,0,-0.0
firebase,2022-07,31,0,-0.8269317640104322,0,371,0.5202156334231806,0.12129380053908356,0.6415094339622641,0,-0.0
firebase,2022-08,32,0,-0.8269317640104322,0,394,0.5456852791878173,0.13959390862944163,0.6852791878172588,0,-0.0
firebase,2022-09,33,0,-0.8269317640104322,0,353,0.5835694050991501,0.08781869688385269,0.6713881019830028,0,-0.0
firebase,2022-10,34,0,-0.8269317640104322,0,350,0.5914285714285714,0.10285714285714286,0.6942857142857143,0,-0.0
firebase,2022-11,35,0,-0.8269317640104322,0,345,0.5797101449275363,0.08405797101449275,0.663768115942029,0,-0.0
firebase,2022-11,35,1,-0.8269317640104322,0,20,0.6,0.05,0.65,0,-0.8269317640104322
firebase,2022-12,36,1,-0.8269317640104322,0,340,0.55,0.09705882352941177,0.6470588235294118,0,-0.8269317640104322
firebase,2023-01,37,1,-0.8269317640104322,0,331,0.5891238670694864,0.1027190332326284,0.6918429003021148,0,-0.8269317640104322
firebase,2023-02,38,1,-0.8269317640104322,0,315,0.6190476190476191,0.07301587301587302,0.692063492063492,0,-0.8269317640104322
firebase,2023-03,39,1,-0.8269317640104322,0,279,0.5591397849462365,0.10752688172043011,0.6666666666666666,0,-0.8269317640104322
firebase,2023-04,40,1,-0.8269317640104322,0,221,0.6018099547511312,0.10407239819004525,0.7058823529411765,0,-0.8269317640104322
firebase,2023-05,41,1,-0.8269317640104322,0,247,0.6234817813765182,0.08502024291497975,0.708502024291498,0,-0.8269317640104322
firebase,2023-06,42,1,-0.8269317640104322,0,219,0.6666666666666666,0.0730593607305936,0.7397260273972602,0,-0.8269317640104322
firebase,2023-07,43,1,-0.8269317640104322,0,202,0.6089108910891089,0.04950495049504951,0.6584158415841584,0,-0.8269317640104322
firebase,2023-08,44,1,-0.8269317640104322,0,197,0.5380710659898477,0.06598984771573604,0.6040609137055838,0,-0.8269317640104322
firebase,2023-09,45,1,-0.8269317640104322,0,178,0.5337078651685393,0.11235955056179775,0.6460674157303371,0,-0.8269317640104322
firebase,2023-10,46,1,-0.8269317640104322,0,174,0.5689655172413793,0.06896551724137931,0.6379310344827587,0,-0.8269317640104322
firebase,2023-11,47,1,-0.8269317640104322,0,170,0.611764705882353,0.08235294117647059,0.6941176470588235,0,-0.8269317640104322
firebase,2023-12,48,1,-0.8269317640104322,0,129,0.5968992248062015,0.031007751937984496,0.627906976744186,0,-0.8269317640104322
firebase,2024-01,49,1,-0.8269317640104322,0,197,0.5583756345177665,0.05583756345177665,0.6142131979695431,0,-0.8269317640104322
firebase,2024-02,50,1,-0.8269317640104322,0,171,0.52046783625731,0.04678362573099415,0.5672514619883041,0,-0.8269317640104322
firebase,2024-03,51,1,-0.8269317640104322,0,165,0.5151515151515151,0.08484848484848485,0.6,0,-0.8269317640104322
firebase,2024-04,52,1,-0.8269317640104322,0,148,0.5540540540540541,0.06756756756756757,0.6216216216216216,0,-0.8269317640104322
firebase,2024-05,53,1,-0.8269317640104322,0,138,0.5072463768115942,0.050724637681159424,0.5579710144927537,0,-0.8269317640104322
firebase,2024-06,54,1,-0.8269317640104322,0,122,0.5573770491803278,0.040983606557377046,0.5983606557377049,0,-0.8269317640104322
firebase,2024-07,55,1,-0.8269317640104322,0,143,0.5034965034965035,0.06293706293706294,0.5664335664335665,0,-0.8269317640104322
firebase,2024-08,56,1,-0.8269317640104322,0,140,0.5142857142857142,0.03571428571428571,0.55,0,-0.8269317640104322
firebase,2024-09,57,1,-0.8269317640104322,0,120,0.5666666666666667,0.025,0.5916666666666667,0,-0.8269317640104322
firebase,2024-10,58,1,-0.8269317640104322,0,104,0.5288461538461539,0.057692307692307696,0.5865384615384616,0,-0.8269317640104322
firebase,2024-11,59,1,-0.8269317640104322,0,109,0.5688073394495413,0.009174311926605505,0.5779816513761468,0,-0.8269317640104322
firebase,2024-12,60,1,-0.8269317640104322,0,76,0.5526315789473685,0.02631578947368421,0.5789473684210527,0,-0.8269317640104322
javascript,2020-01,1,0,0.484762784788476,1,7558,0.3031225191849696,0.4866366763694099,0.7897591955543795,0,0.0
javascript,2020-02,2,0,0.484762784788476,1,5837,0.3851293472674319,0.3767346239506596,0.7618639712180915,0,0.0
javascript,2020-03,3,0,0.484762784788476,1,5440,0.38125,0.35055147058823527,0.7318014705882353,0,0.0
javascript,2020-04,4,0,0.484762784788476,1,6249,0.3930228836613858,0.3147703632581213,0.7077932469195071,0,0.0
javascript,2020-05,5,0,0.484762784788476,1,6300,0.38206349206349205,0.2946031746031746,0.6766666666666666,0,0.0
javascript,2020-06,6,0,0.484762784788476,1,5972,0.38663764233087744,0.2669122572002679,0.6535498995311454,0,0.0
javascript,2020-07,7,0,0.484762784788476,1,5645,0.3932683790965456,0.2742249778565102,0.6674933569530558,0,0.0
javascript,2020-08,8,0,0.484762784788476,1,5114,0.3981228001564333,0.24540477121626905,0.6435275713727023,0,0.0
javascript,2020-09,9,0,0.484762784788476,1,4596,0.41884247171453437,0.24347258485639686,0.6623150565709313,0,0.0
javascript,2020-10,10,0,0.484762784788476,1,4577,0.4207996504260433,0.225912169543369,0.6467118199694123,0,0.0
javascript,2020-11,11,0,0.484762784788476,1,4154,0.402262879152624,0.22821376986037553,0.6304766490129995,0,0.0
javascript,2020-12,12,0,0.484762784788476,1,4349,0.4051506093354794,0.21775120717406302,0.6229018165095425,0,0.0
javascript,2021-01,13,0,0.484762784788476,1,4581,0.40537000654878846,0.21108928181619735,0.6164592883649858,0,0.0
javascript,2021-02,14,0,0.484762784788476,1,4099,0.4125396438155648,0.19736521102707977,0.6099048548426446,0,0.0
javascript,2021-03,15,0,0.484762784788476,1,4574,0.4191080017490162,0.1954525579361609,0.6145605596851771,0,0.0
javascript,2021-04,16,0,0.484762784788476,1,4280,0.41098130841121494,0.19509345794392524,0.6060747663551402,0,0.0
javascript,2021-05,17,0,0.484762784788476,1,4187,0.40912347743014094,0.18939574874611895,0.5985192261762599,0,0.0
javascript,2021-06,18,0,0.484762784788476,1,4047,0.420805534964171,0.17815665925376822,0.5989621942179392,0,0.0
javascript,2021-07,19,0,0.484762784788476,1,3886,0.4094184251158003,0.19016984045290788,0.5995882655687081,0,0.0
javascript,2021-08,20,0,0.484762784788476,1,4039,0.40232730873978706,0.1834612527853429,0.58578856152513,0,0.0
javascript,2021-09,21,0,0.484762784788476,1,3961,0.40469578389295635,0.19363797020954304,0.5983337541024993,0,0.0
javascript,2021-10,22,0,0.484762784788476,1,3796,0.41517386722866173,0.1862486828240253,0.6014225500526871,0,0.0
javascript,2021-11,23,0,0.484762784788476,1,3559,0.40264119134588366,0.18347850519808936,0.586119696543973,0,0.0
javascript,2021-12,24,0,0.484762784788476,1,3578,0.40553381777529346,0.1752375628842929,0.5807713806595863,0,0.0
javascript,2022-01,25,0,0.484762784788476,1,3808,0.3897058823529412,0.17883403361344538,0.5685399159663865,0,0.0
javascript,2022-02,26,0,0.484762784788476,1,3661,0.3960666484567058,0.16580169352635893,0.5618683419830648,0,0.0
javascript,2022-03,27,0,0.484762784788476,1,3826,0.41662310507056977,0.1578672242550967,0.5744903293256665,0,0.0
javascript,2022-04,28,0,0.484762784788476,1,3818,0.38894709271870087,0.1642221058145626,0.5531691985332635,0,0.0
javascript,2022-05,29,0,0.484762784788476,1,3911,0.3889030938378931,0.14906673485042188,0.537969828688315,0,0.0
javascript,2022-06,30,0,0.484762784788476,1,3719,0.3995697768217263,0.15165367034148966,0.5512234471632159,0,0.0
javascript,2022-07,31,0,0.484762784788476,1,3706,0.4031300593631948,0.13599568267674042,0.5391257420399352,0,0.0
javascript,2022-08,32,0,0.484762784788476,1,3878,0.3971119133574007,0.1523981433728726,0.5495100567302733,0,0.0
javascript,2022-09,33,0,0.484762784788476,1,3517,0.3983508672163776,0.13562695479101508,0.5339778220073926,0,0.0
javascript,2022-10,34,0,0.484762784788476,1,3354,0.4236732259988074,0.1347644603458557,0.5584376863446631,0,0.0
javascript,2022-11,35,0,0.484762784788476,1,3098,0.4131697869593286,0.1381536475145255,0.5513234344738541,0,0.0
javascript,2022-11,35,1,0.484762784788476,1,104,0.49038461538461536,0.14423076923076922,0.6346153846153846,1,0.484762784788476
javascript,2022-12,36,1,0.484762784788476,1,3193,0.43814594425305353,0.11212026307547761,0.5502662073285312,1,0.484762784788476
javascript,2023-01,37,1,0.484762784788476,1,3149,0.456017783423309,0.10543029533185139,0.5614480787551603,1,0.484762784788476
javascript,2023-02,38,1,0.484762784788476,1,2717,0.45454545454545453,0.10379094589620906,0.5583364004416635,1,0.484762784788476
javascript,2023-03,39,1,0.484762784788476,1,2743,0.44440393729493255,0.10936930368209989,0.5537732409770324,1,0.484762784788476
javascript,2023-04,40,1,0.484762784788476,1,2117,0.4459140292867265,0.11525743977326405,0.5611714690599906,1,0.484762784788476
javascript,2023-05,41,1,0.484762784788476,1,2017,0.4695091720376797,0.10560237977193852,0.5751115518096183,1,0.484762784788476
javascript,2023-06,42,1,0.484762784788476,1,1994,0.45787362086258776,0.09929789368104312,0.5571715145436309,1,0.484762784788476
javascript,2023-07,43,1,0.484762784788476,1,2070,0.45120772946859905,0.08454106280193237,0.5357487922705314,1,0.484762784788476
javascript,2023-08,44,1,0.484762784788476,1,1930,0.4440414507772021,0.09792746113989638,0.5419689119170984,1,0.484762784788476
javascript,2023-09,45,1,0.484762784788476,1,1608,0.4595771144278607,0.07898009950248756,0.5385572139303483,1,0.484762784788476
javascript,2023-10,46,1,0.484762784788476,1,1583,0.4573594440934934,0.07770056854074542,0.5350600126342387,1,0.484762784788476
javascript,2023-11,47,1,0.484762784788476,1,1468,0.45095367847411444,0.07697547683923706,0.5279291553133515,1,0.484762784788476
javascript,2023-12,48,1,0.484762784788476,1,1366,0.4341142020497804,0.07101024890190337,0.5051244509516838,1,0.484762784788476
javascript,2024-01,49,1,0.484762784788476,1,1567,0.4345883854499043,0.07402680280791321,0.5086151882578175,1,0.484762784788476
javascript,2024-02,50,1,0.484762784788476,1,1427,0.4393833216538192,0.07428170988086896,0.5136650315346881,1,0.484762784788476
javascript,2024-03,51,1,0.484762784788476,1,1434,0.41492329149232915,0.0599721059972106,0.47489539748953974,1,0.484762784788476
javascript,2024-04,52,1,0.484762784788476,1,1279,0.40500390930414387,0.06333072713057075,0.4683346364347146,1,0.484762784788476
javascript,2024-05,53,1,0.484762784788476,1,1340,0.4,0.05522388059701493,0.4552238805970149,1,0.484762784788476
javascript,2024-06,54,1,0.484762784788476,1,1054,0.4146110056925996,0.05313092979127135,0.46774193548387094,1,0.484762784788476
javascript,2024-07,55,1,0.484762784788476,1,1063,0.44402634054562556,0.041392285983066796,0.4854186265286924,1,0.484762784788476
javascript,2024-08,56,1,0.484762784788476,1,982,0.40835030549898166,0.045824847250509164,0.45417515274949083,1,0.484762784788476
javascript,2024-09,57,1,0.484762784788476,1,789,0.41825095057034223,0.05576679340937896,0.4740177439797212,1,0.484762784788476
javascript,2024-10,58,1,0.484762784788476,1,735,0.4312925170068027,0.050340136054421766,0.4816326530612245,1,0.484762784788476
javascript,2024-11,59,1,0.484762784788476,1,668,0.41467065868263475,0.0374251497005988,0.45209580838323354,1,0.484762784788476
javascript,2024-12,60,1,0.484762784788476,1,562,0.45195729537366547,0.028469750889679714,0.4804270462633452,1,0.484762784788476
kubernetes,2020-01,1,0,-1.5867667726106391,0,306,0.4084967320261438,0.4084967320261438,0.8169934640522876,0,-0.0
kubernetes,2020-02,2,0,-1.5867667726106391,0,245,0.49795918367346936,0.2897959183673469,0.7877551020408163,0,-0.0
kubernetes,2020-03,3,0,-1.5867667726106391,0,223,0.57847533632287,0.2556053811659193,0.8340807174887892,0,-0.0
kubernetes,2020-04,4,0,-1.5867667726106391,0,290,0.5655172413793104,0.2413793103448276,0.8068965517241379,0,-0.0
kubernetes,2020-05,5,0,-1.5867667726106391,0,272,0.5661764705882353,0.21691176470588236,0.7830882352941176,0,-0.0
kubernetes,2020-06,6,0,-1.5867667726106391,0,255,0.5411764705882353,0.22745098039215686,0.7686274509803922,0,-0.0
kubernetes,2020-07,7,0,-1.5867667726106391,0,256,0.51171875,0.28515625,0.796875,0,-0.0
kubernetes,2020-08,8,0,-1.5867667726106391,0,195,0.5743589743589743,0.22564102564102564,0.8,0,-0.0
kubernetes,2020-09,9,0,-1.5867667726106391,0,259,0.5752895752895753,0.17374517374517376,0.749034749034749,0,-0.0
kubernetes,2020-10,10,0,-1.5867667726106391,0,247,0.5668016194331984,0.23076923076923078,0.7975708502024291,0,-0.0
kubernetes,2020-11,11,0,-1.5867667726106391,0,225,0.6622222222222223,0.13777777777777778,0.8,0,-0.0
kubernetes,2020-12,12,0,-1.5867667726106391,0,263,0.5247148288973384,0.22813688212927757,0.752851711026616,0,-0.0
kubernetes,2021-01,13,0,-1.5867667726106391,0,239,0.5188284518828452,0.2217573221757322,0.7405857740585774,0,-0.0
kubernetes,2021-02,14,0,-1.5867667726106391,0,264,0.6060606060606061,0.14772727272727273,0.7537878787878788,0,-0.0
kubernetes,2021-03,15,0,-1.5867667726106391,0,255,0.5803921568627451,0.1411764705882353,0.7215686274509804,0,-0.0
kubernetes,2021-04,16,0,-1.5867667726106391,0,249,0.570281124497992,0.17269076305220885,0.7429718875502008,0,-0.0
kubernetes,2021-05,17,0,-1.5867667726106391,0,276,0.5869565217391305,0.15579710144927536,0.7427536231884058,0,-0.0
kubernetes,2021-06,18,0,-1.5867667726106391,0,235,0.5702127659574469,0.14042553191489363,0.7106382978723405,0,-0.0
kubernetes,2021-07,19,0,-1.5867667726106391,0,249,0.6184738955823293,0.14056224899598393,0.7590361445783133,0,-0.0
kubernetes,2021-08,20,0,-1.5867667726106391,0,233,0.6051502145922747,0.14163090128755365,0.7467811158798283,0,-0.0
kubernetes,2021-09,21,0,-1.5867667726106391,0,258,0.5348837209302325,0.15503875968992248,0.689922480620155,0,-0.0
