answer_count,accepted_current,exposure_index,high_tag_share,group,period
0.0784143860339962,0.032434206208571244,0.23530986302845322,0.7719629848395353,treated,pre
0.15014090774250963,0.06097967962029072,0.3117898603732638,0.20635568080688224,other,pre
0.048867887379405395,0.01998424886788738,0.23530986302845322,0.7719629848395353,treated,post
0.098993869277168,0.03959631167803817,0.3117898603732638,0.20635568080688224,other,post
