user_id,event_month,direct_ai_events,ask_events,answer_events,question_comment_events,answer_comment_events,distinct_questions,distinct_answers,distinct_tools,high_tag_event_share,mean_exposure_index,first_direct_ai_month,event_month_index,first_direct_ai_month_index,months_since_first_direct_ai,cumulative_direct_ai_events,repeat_direct_ai_month
6271234.0,2024-03,1,1,0,0,0,1,0,0,1.0,0.8127371844006236,2024-03,650,650,0,1,0
6273251.0,2023-10,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
6306782.0,2023-06,1,0,0,1,0,1,0,1,1.0,0.5121987286806099,2023-06,641,641,0,1,0
6316577.0,2024-08,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
6326147.0,2023-05,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
6351897.0,2023-08,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2023-08,643,643,0,1,0
6382434.0,2025-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-03,662,662,0,1,0
6424533.0,2023-03,1,1,0,0,0,1,0,1,1.0,1.1493993062473231,2023-03,638,638,0,1,0
6477902.0,2024-06,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
6486524.0,2024-12,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2024-12,659,659,0,1,0
6506387.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-01,660,660,0,1,0
6514276.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
6557211.0,2024-08,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
6564294.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
6580184.0,2023-05,1,0,1,0,0,1,1,0,1.0,0.3704293899547944,2023-05,640,640,0,1,0
6591677.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-04,639,639,0,1,0
6598627.0,2022-07,1,0,1,0,0,1,1,1,1.0,0.8127371844006236,2022-07,630,630,0,1,0
6642657.0,2023-12,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
6645028.0,2024-04,1,1,0,0,0,1,0,1,1.0,1.657307329678494,2024-04,651,651,0,1,0
6651840.0,2024-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-06,653,653,0,1,0
6653602.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
6664872.0,2023-12,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
6687379.0,2024-09,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-09,656,656,0,1,0
6698862.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
6717369.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
6735815.0,2024-04,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
6768645.0,2023-05,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
6780589.0,2024-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-12,659,659,0,1,0
6783207.0,2023-03,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-03,638,638,0,1,0
6787640.0,2024-11,1,0,0,1,0,1,0,0,1.0,0.484762784788476,2024-11,658,658,0,1,0
6811929.0,2024-03,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
6815697.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
6884540.0,2025-01,2,2,0,0,0,1,0,1,1.0,0.484762784788476,2025-01,660,660,0,2,0
6892541.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-01,660,660,0,1,0
6907703.0,2023-11,2,2,0,0,0,1,0,2,1.0,0.3704293899547944,2023-11,646,646,0,2,0
6938986.0,2023-10,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
6941400.0,2024-03,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
7051007.0,2025-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-07,666,666,0,1,0
7069587.0,2023-10,1,0,0,0,1,1,1,1,1.0,0.5121987286806099,2023-10,645,645,0,1,0
7072037.0,2024-11,1,0,1,0,0,1,1,1,0.0,-0.5824723369899437,2024-11,658,658,0,1,0
7072037.0,2024-12,1,0,1,0,0,1,1,1,0.0,-0.5824723369899437,2024-11,659,658,1,2,1
7090501.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
7100011.0,2024-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
7116385.0,2024-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
7118663.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
7119396.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-01,660,660,0,1,0
7132550.0,2025-07,1,0,0,1,0,1,0,1,1.0,1.657307329678494,2025-07,666,666,0,1,0
7166658.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
7171936.0,2024-06,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2024-06,653,653,0,1,0
7181416.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-04,639,639,0,1,0
7193414.0,2024-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-07,654,654,0,1,0
7208411.0,2024-11,1,0,1,0,0,1,1,1,1.0,0.8127371844006236,2024-11,658,658,0,1,0
7212686.0,2023-05,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
7214340.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
7217896.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
7265288.0,2023-05,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
7276264.0,2025-12,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-12,671,671,0,1,0
7349509.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
7353402.0,2022-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2022-07,630,630,0,1,0
7366100.0,2024-02,1,0,0,1,0,1,0,1,1.0,0.4267372425853595,2024-02,649,649,0,1,0
7371833.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
7396516.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
7424038.0,2023-01,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
7452804.0,2025-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-06,665,665,0,1,0
7458826.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
7518631.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
7552816.0,2023-12,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
7598082.0,2023-06,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-06,641,641,0,1,0
7607190.0,2025-12,1,0,0,1,0,1,0,1,1.0,0.5121987286806099,2025-12,671,671,0,1,0
7647341.0,2024-05,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-05,652,652,0,1,0
7657269.0,2024-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
7707084.0,2025-03,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2025-03,662,662,0,1,0
7715250.0,2023-08,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-08,643,643,0,1,0
7731483.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
7733418.0,2023-01,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-01,636,636,0,1,0
7735807.0,2023-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-04,639,639,0,1,0
7748291.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
7773444.0,2023-05,1,1,0,0,0,1,0,1,0.0,-1.0198880283282128,2023-05,640,640,0,1,0
7780908.0,2023-03,1,0,1,0,0,1,1,1,0.0,-1.5867667726106391,2023-03,638,638,0,1,0
7791036.0,2022-05,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2022-05,628,628,0,1,0
7797500.0,2025-04,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2025-04,663,663,0,1,0
7805312.0,2025-07,1,1,0,0,0,1,0,1,0.0,-1.0198880283282128,2025-07,666,666,0,1,0
7824566.0,2023-08,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2023-08,643,643,0,1,0
7827848.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
7874234.0,2023-04,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2023-04,639,639,0,1,0
7874693.0,2023-10,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
7874746.0,2023-12,1,0,1,0,0,1,1,1,0.0,-0.5824723369899437,2023-12,647,647,0,1,0
7877391.0,2023-07,1,1,0,0,0,1,0,0,0.0,-0.5824723369899437,2023-07,642,642,0,1,0
7929036.0,2023-08,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
7942553.0,2023-05,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
7947224.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2025-02,661,661,0,1,0
7954236.0,2022-12,2,2,0,0,0,1,0,2,1.0,0.3704293899547944,2022-12,635,635,0,2,0
8028053.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
8040768.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
8055172.0,2023-10,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-10,645,645,0,1,0
8062488.0,2024-01,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2024-01,648,648,0,1,0
8079611.0,2025-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-03,662,662,0,1,0
8084141.0,2022-08,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2022-08,631,631,0,1,0
8106647.0,2024-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-12,659,659,0,1,0
8110147.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-04,651,651,0,1,0
8135339.0,2025-01,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2025-01,660,660,0,1,0
8137301.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
8138413.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
8140582.0,2024-02,1,1,0,0,0,1,0,1,0.0,-0.3486118221209918,2024-02,649,649,0,1,0
8190068.0,2024-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-12,659,659,0,1,0
8190068.0,2025-06,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-12,665,659,6,2,1
8207701.0,2023-03,1,0,0,0,1,1,1,0,0.0,-0.5824723369899437,2023-03,638,638,0,1,0
8223894.0,2023-02,1,1,0,0,0,1,0,1,0.0,-1.5867667726106391,2023-02,637,637,0,1,0
8224814.0,2025-02,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2025-02,661,661,0,1,0
8237910.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
8248633.0,2024-03,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
8271180.0,2024-06,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
8278075.0,2023-03,1,1,0,0,0,1,0,1,0.0,-0.8269317640104322,2023-03,638,638,0,1,0
8329844.0,2024-11,1,1,0,0,0,1,0,1,1.0,0.8127371844006236,2024-11,658,658,0,1,0
8407984.0,2023-04,1,1,0,0,0,1,0,1,0.0,0.6785814699695615,2023-04,639,639,0,1,0
8414283.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
8450031.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
8456701.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
8462112.0,2023-06,1,0,1,0,0,1,1,1,1.0,1.657307329678494,2023-06,641,641,0,1,0
8469294.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
8481641.0,2024-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
8503317.0,2024-05,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2024-05,652,652,0,1,0
8511812.0,2023-09,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
8527131.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
8551858.0,2023-07,1,0,0,0,1,1,1,1,1.0,0.5121987286806099,2023-07,642,642,0,1,0
8564004.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-05,640,640,0,1,0
8573068.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
8613875.0,2022-01,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2022-01,624,624,0,1,0
8617364.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2024-01,648,648,0,1,0
8621823.0,2024-12,1,1,0,0,0,1,0,1,0.0,-0.3486118221209918,2024-12,659,659,0,1,0
8640217.0,2023-10,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-10,645,645,0,1,0
8667675.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
8684936.0,2023-10,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
8714852.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
8771201.0,2025-07,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2025-07,666,666,0,1,0
8794721.0,2024-03,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2024-03,650,650,0,1,0
8821969.0,2023-09,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
8822795.0,2024-06,1,1,0,0,0,1,0,1,0.0,-1.0198880283282128,2024-06,653,653,0,1,0
8834965.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-03,650,650,0,1,0
8839068.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
8897442.0,2024-06,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
8905485.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
8927876.0,2025-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-12,671,671,0,1,0
8937736.0,2024-10,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-10,657,657,0,1,0
8972038.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-01,660,660,0,1,0
8992678.0,2022-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2022-07,630,630,0,1,0
8996209.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
9093631.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
9108057.0,2024-06,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2024-06,653,653,0,1,0
9110693.0,2023-06,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2023-06,641,641,0,1,0
9117384.0,2025-01,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2025-01,660,660,0,1,0
9146554.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
9173921.0,2023-01,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-01,636,636,0,1,0
9179764.0,2024-07,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2024-07,654,654,0,1,0
9230223.0,2022-12,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2022-12,635,635,0,1,0
9286924.0,2022-12,1,1,0,0,0,1,0,1,0.0,-1.5867667726106391,2022-12,635,635,0,1,0
9306871.0,2023-12,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
9339400.0,2025-11,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2025-11,670,670,0,1,0
9375274.0,2023-12,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-12,647,647,0,1,0
9390413.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
9401029.0,2025-07,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2025-07,666,666,0,1,0
9414122.0,2020-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2020-06,605,605,0,1,0
9442277.0,2023-07,1,0,0,0,1,1,1,1,0.0,-0.5824723369899437,2023-07,642,642,0,1,0
9495110.0,2022-03,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2022-03,626,626,0,1,0
9517318.0,2025-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-11,670,670,0,1,0
9528291.0,2024-04,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2024-04,651,651,0,1,0
9547278.0,2024-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-11,658,658,0,1,0
9568358.0,2024-10,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2024-10,657,657,0,1,0
9570032.0,2023-08,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
9609901.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
9622142.0,2023-06,1,1,0,0,0,1,0,1,0.0,-2.067518990036933,2023-06,641,641,0,1,0
9658774.0,2024-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-12,659,659,0,1,0
9679426.0,2024-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-08,655,655,0,1,0
9680491.0,2023-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-03,638,638,0,1,0
9716603.0,2023-04,1,1,0,0,0,1,0,1,1.0,1.1493993062473231,2023-04,639,639,0,1,0
9720696.0,2023-02,1,1,0,0,0,1,0,0,1.0,0.3704293899547944,2023-02,637,637,0,1,0
9735764.0,2024-06,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2024-06,653,653,0,1,0
9763766.0,2024-10,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2024-10,657,657,0,1,0
9782765.0,2025-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-03,662,662,0,1,0
9783044.0,2025-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
9802837.0,2022-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2022-12,635,635,0,1,0
9824877.0,2023-07,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-07,642,642,0,1,0
9829780.0,2023-09,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
9891374.0,2023-01,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-01,636,636,0,1,0
9907847.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-04,651,651,0,1,0
9911699.0,2023-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-06,641,641,0,1,0
9923150.0,2023-10,2,1,0,1,0,1,0,1,1.0,0.484762784788476,2023-10,645,645,0,2,0
9940225.0,2024-07,1,0,0,1,0,1,0,1,1.0,0.8127371844006236,2024-07,654,654,0,1,0
9972374.0,2024-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-07,654,654,0,1,0
9985849.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
9996859.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
9997560.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-05,652,652,0,1,0
10006183.0,2025-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-05,664,664,0,1,0
10012446.0,2024-10,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2024-10,657,657,0,1,0
10018602.0,2023-11,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-11,646,646,0,1,0
10054612.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
10054910.0,2024-03,1,0,0,1,0,1,0,0,1.0,0.484762784788476,2024-03,650,650,0,1,0
10133153.0,2024-03,1,0,1,0,0,1,1,0,1.0,0.3704293899547944,2024-03,650,650,0,1,0
10137046.0,2022-10,1,1,0,0,0,1,0,0,1.0,0.484762784788476,2022-10,633,633,0,1,0
10137343.0,2025-02,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2025-02,661,661,0,1,0
10195281.0,2024-02,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-02,649,649,0,1,0
10212074.0,2023-07,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
10225861.0,2023-05,1,0,1,0,0,1,1,1,0.0,-2.067518990036933,2023-05,640,640,0,1,0
10231120.0,2023-02,1,0,0,0,1,1,1,1,1.0,0.5121987286806099,2023-02,637,637,0,1,0
10231447.0,2023-02,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-02,637,637,0,1,0
10237748.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2024-05,652,652,0,1,0
10262805.0,2023-08,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,643,643,0,1,0
10262805.0,2023-11,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-08,646,643,3,2,1
10262805.0,2024-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-08,651,643,8,3,1
10289265.0,2023-07,1,0,0,0,1,1,1,1,1.0,0.484762784788476,2023-07,642,642,0,1,0
10291357.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-03,650,650,0,1,0
10292330.0,2024-09,2,0,0,2,0,1,0,1,1.0,0.3704293899547944,2024-09,656,656,0,2,0
10292330.0,2024-10,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2024-09,657,656,1,3,1
10302721.0,2023-10,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-10,645,645,0,1,0
10303614.0,2023-05,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-05,640,640,0,1,0
10333120.0,2023-01,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-01,636,636,0,1,0
10347145.0,2023-02,3,0,3,0,0,3,3,1,1.0,0.3704293899547944,2023-02,637,637,0,3,0
10347145.0,2023-03,3,0,2,0,1,3,3,2,1.0,0.3704293899547944,2023-02,638,637,1,6,1
10347145.0,2023-04,1,0,1,0,0,1,1,1,1.0,0.484762784788476,2023-02,639,637,2,7,1
10347145.0,2023-05,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-02,640,637,3,8,1
10347145.0,2023-11,5,0,5,0,0,5,5,2,1.0,0.3704293899547944,2023-02,646,637,9,13,1
10347145.0,2023-12,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-02,647,637,10,14,1
10347145.0,2024-01,3,0,3,0,0,3,3,2,1.0,0.3704293899547944,2023-02,648,637,11,17,1
10347145.0,2024-02,2,0,2,0,0,2,2,1,0.5,-0.10602147351757465,2023-02,649,637,12,19,1
10347145.0,2024-03,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-02,650,637,13,20,1
10347145.0,2024-04,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-02,651,637,14,21,1
10347145.0,2024-05,2,0,2,0,0,2,2,2,1.0,0.3704293899547944,2023-02,652,637,15,23,1
10349152.0,2023-09,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2023-09,644,644,0,1,0
10407776.0,2024-11,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2024-11,658,658,0,1,0
10410243.0,2023-03,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2023-03,638,638,0,1,0
10426123.0,2024-05,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-05,652,652,0,1,0
10429169.0,2023-01,2,1,0,1,0,1,0,2,1.0,0.484762784788476,2023-01,636,636,0,2,0
10437715.0,2024-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-10,657,657,0,1,0
10440128.0,2025-04,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2025-04,663,663,0,1,0
10456525.0,2020-10,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2020-10,609,609,0,1,0
10462011.0,2025-01,1,1,0,0,0,1,0,1,1.0,0.5121987286806099,2025-01,660,660,0,1,0
10486357.0,2023-12,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2023-12,647,647,0,1,0
10493646.0,2023-04,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-04,639,639,0,1,0
10498675.0,2025-11,1,0,1,0,0,1,1,1,0.0,-0.5824723369899437,2025-11,670,670,0,1,0
10499184.0,2024-01,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-01,648,648,0,1,0
10513569.0,2023-09,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-09,644,644,0,1,0
10551444.0,2024-03,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-03,650,650,0,1,0
10562191.0,2023-07,1,1,0,0,0,1,0,1,0.0,-0.5824723369899437,2023-07,642,642,0,1,0
10562327.0,2023-09,1,0,0,1,0,1,0,1,1.0,0.3704293899547944,2023-09,644,644,0,1,0
10568531.0,2023-07,1,0,0,0,1,1,1,1,1.0,0.3704293899547944,2023-07,642,642,0,1,0
10570671.0,2022-02,2,1,1,0,0,1,1,1,1.0,0.484762784788476,2022-02,625,625,0,2,0
10577561.0,2024-06,1,1,0,0,0,1,0,1,1.0,0.484762784788476,2024-06,653,653,0,1,0
10595871.0,2024-03,1,1,0,0,0,1,0,1,1.0,1.657307329678494,2024-03,650,650,0,1,0
10598759.0,2024-06,1,1,0,0,0,1,0,1,1.0,0.3704293899547944,2024-06,653,653,0,1,0
10601203.0,2022-12,1,0,0,1,0,1,0,1,1.0,0.484762784788476,2022-12,635,635,0,1,0
10612586.0,2023-10,1,0,1,0,0,1,1,1,1.0,0.3704293899547944,2023-10,645,645,0,1,0
10669875.0,2022-12,2,0,0,1,1,2,1,1,1.0,0.3704293899547944,2022-12,635,635,0,2,0
