month_id,month_dt,high_tag,weighted_mean,denom_sum,n_domains,layer,outcome
2022-03,2022-03-01 00:00:00+00:00,0,0.014159285909007925,7707.0,8.0,queue,residual_queue_complexity_index_mean
2022-03,2022-03-01 00:00:00+00:00,1,-0.06435363474356218,34211.0,8.0,queue,residual_queue_complexity_index_mean
2022-04,2022-04-01 00:00:00+00:00,0,0.024088092940601054,6901.0,8.0,queue,residual_queue_complexity_index_mean
2022-04,2022-04-01 00:00:00+00:00,1,-0.06386696139776367,33312.0,8.0,queue,residual_queue_complexity_index_mean
2022-05,2022-05-01 00:00:00+00:00,0,0.04195464761587247,7241.0,8.0,queue,residual_queue_complexity_index_mean
2022-05,2022-05-01 00:00:00+00:00,1,-0.05546113755146618,32706.0,8.0,queue,residual_queue_complexity_index_mean
2022-06,2022-06-01 00:00:00+00:00,0,0.05396568365093605,6998.0,8.0,queue,residual_queue_complexity_index_mean
2022-06,2022-06-01 00:00:00+00:00,1,-0.03664748446410066,31440.0,8.0,queue,residual_queue_complexity_index_mean
2022-07,2022-07-01 00:00:00+00:00,0,0.04020587946237203,7014.0,8.0,queue,residual_queue_complexity_index_mean
2022-07,2022-07-01 00:00:00+00:00,1,-0.0408742307554824,31681.0,8.0,queue,residual_queue_complexity_index_mean
2022-08,2022-08-01 00:00:00+00:00,0,0.03040477765737899,7162.0,8.0,queue,residual_queue_complexity_index_mean
2022-08,2022-08-01 00:00:00+00:00,1,-0.03840024806728065,31813.0,8.0,queue,residual_queue_complexity_index_mean
2022-09,2022-09-01 00:00:00+00:00,0,0.06123723267646687,6471.0,8.0,queue,residual_queue_complexity_index_mean
2022-09,2022-09-01 00:00:00+00:00,1,-0.05350488150645046,29209.0,8.0,queue,residual_queue_complexity_index_mean
2022-10,2022-10-01 00:00:00+00:00,0,0.03552586518603016,6571.0,8.0,queue,residual_queue_complexity_index_mean
2022-10,2022-10-01 00:00:00+00:00,1,-0.05803079067796365,30346.0,8.0,queue,residual_queue_complexity_index_mean
2022-11,2022-11-01 00:00:00+00:00,0,0.06547034441907526,6452.0,8.0,queue,residual_queue_complexity_index_mean
2022-11,2022-11-01 00:00:00+00:00,1,-0.022662767920041575,31041.0,8.0,queue,residual_queue_complexity_index_mean
2022-12,2022-12-01 00:00:00+00:00,0,0.0668837474296073,5973.0,8.0,queue,residual_queue_complexity_index_mean
2022-12,2022-12-01 00:00:00+00:00,1,0.0056181418928054755,26442.0,8.0,queue,residual_queue_complexity_index_mean
2023-01,2023-01-01 00:00:00+00:00,0,0.07457905751369809,6125.0,8.0,queue,residual_queue_complexity_index_mean
2023-01,2023-01-01 00:00:00+00:00,1,0.024107739810458852,25821.0,8.0,queue,residual_queue_complexity_index_mean
2023-02,2023-02-01 00:00:00+00:00,0,0.1017278523224218,5398.0,8.0,queue,residual_queue_complexity_index_mean
2023-02,2023-02-01 00:00:00+00:00,1,0.029959910455438034,22150.0,8.0,queue,residual_queue_complexity_index_mean
2023-03,2023-03-01 00:00:00+00:00,0,0.10722160331254942,5608.0,8.0,queue,residual_queue_complexity_index_mean
2023-03,2023-03-01 00:00:00+00:00,1,0.03659407282004482,22192.0,8.0,queue,residual_queue_complexity_index_mean
2023-04,2023-04-01 00:00:00+00:00,0,0.11427954208124352,4511.0,8.0,queue,residual_queue_complexity_index_mean
2023-04,2023-04-01 00:00:00+00:00,1,0.06950783044594266,17164.0,8.0,queue,residual_queue_complexity_index_mean
2023-05,2023-05-01 00:00:00+00:00,0,0.10810935998279245,4403.0,8.0,queue,residual_queue_complexity_index_mean
2023-05,2023-05-01 00:00:00+00:00,1,0.08259341964618797,16311.0,8.0,queue,residual_queue_complexity_index_mean
2023-06,2023-06-01 00:00:00+00:00,0,0.09493034395522837,4209.0,8.0,queue,residual_queue_complexity_index_mean
2023-06,2023-06-01 00:00:00+00:00,1,0.08096425984562329,15728.0,8.0,queue,residual_queue_complexity_index_mean
2023-07,2023-07-01 00:00:00+00:00,0,0.10981432064676384,4244.0,8.0,queue,residual_queue_complexity_index_mean
2023-07,2023-07-01 00:00:00+00:00,1,0.08423201074570781,15383.0,8.0,queue,residual_queue_complexity_index_mean
2023-08,2023-08-01 00:00:00+00:00,0,0.1283923507731497,4078.0,8.0,queue,residual_queue_complexity_index_mean
2023-08,2023-08-01 00:00:00+00:00,1,0.09296189361517394,14168.0,8.0,queue,residual_queue_complexity_index_mean
2023-09,2023-09-01 00:00:00+00:00,0,0.11932755380361021,3665.0,8.0,queue,residual_queue_complexity_index_mean
2023-09,2023-09-01 00:00:00+00:00,1,0.0904666442077341,12238.0,8.0,queue,residual_queue_complexity_index_mean
2023-10,2023-10-01 00:00:00+00:00,0,0.14896851299913275,3587.0,8.0,queue,residual_queue_complexity_index_mean
2023-10,2023-10-01 00:00:00+00:00,1,0.09654603407043132,12046.0,8.0,queue,residual_queue_complexity_index_mean
2023-11,2023-11-01 00:00:00+00:00,0,0.12628883235716623,3433.0,8.0,queue,residual_queue_complexity_index_mean
2023-11,2023-11-01 00:00:00+00:00,1,0.11661004076986389,11563.0,8.0,queue,residual_queue_complexity_index_mean
2023-12,2023-12-01 00:00:00+00:00,0,0.1422745019554379,2950.0,8.0,queue,residual_queue_complexity_index_mean
2023-12,2023-12-01 00:00:00+00:00,1,0.11752932573049574,9900.0,8.0,queue,residual_queue_complexity_index_mean
2024-01,2024-01-01 00:00:00+00:00,0,0.16469973421672118,3198.0,8.0,queue,residual_queue_complexity_index_mean
2024-01,2024-01-01 00:00:00+00:00,1,0.11933039601861747,10869.0,8.0,queue,residual_queue_complexity_index_mean
2024-02,2024-02-01 00:00:00+00:00,0,0.15450582012560135,3127.0,8.0,queue,residual_queue_complexity_index_mean
2024-02,2024-02-01 00:00:00+00:00,1,0.12158002579458346,10563.0,8.0,queue,residual_queue_complexity_index_mean
2024-03,2024-03-01 00:00:00+00:00,0,0.172084941367921,2890.0,8.0,queue,residual_queue_complexity_index_mean
2024-03,2024-03-01 00:00:00+00:00,1,0.1406455839882381,10277.0,8.0,queue,residual_queue_complexity_index_mean
2024-04,2024-04-01 00:00:00+00:00,0,0.17621911314281236,2705.0,8.0,queue,residual_queue_complexity_index_mean
2024-04,2024-04-01 00:00:00+00:00,1,0.15808711437077486,9623.0,8.0,queue,residual_queue_complexity_index_mean
2024-05,2024-05-01 00:00:00+00:00,0,0.1776344778249899,2771.0,8.0,queue,residual_queue_complexity_index_mean
2024-05,2024-05-01 00:00:00+00:00,1,0.1537103031510255,9206.0,8.0,queue,residual_queue_complexity_index_mean
2024-06,2024-06-01 00:00:00+00:00,0,0.197028568141388,2145.0,8.0,queue,residual_queue_complexity_index_mean
2024-06,2024-06-01 00:00:00+00:00,1,0.18666892645987726,6954.0,8.0,queue,residual_queue_complexity_index_mean
2024-07,2024-07-01 00:00:00+00:00,0,0.2105481119005729,2159.0,8.0,queue,residual_queue_complexity_index_mean
2024-07,2024-07-01 00:00:00+00:00,1,0.18038111388978537,6854.0,8.0,queue,residual_queue_complexity_index_mean
2024-08,2024-08-01 00:00:00+00:00,0,0.19112114945193692,1927.0,8.0,queue,residual_queue_complexity_index_mean
2024-08,2024-08-01 00:00:00+00:00,1,0.18641847365797515,6035.0,8.0,queue,residual_queue_complexity_index_mean
2024-09,2024-09-01 00:00:00+00:00,0,0.1980533371845854,1815.0,8.0,queue,residual_queue_complexity_index_mean
2024-09,2024-09-01 00:00:00+00:00,1,0.1870169367075521,5183.0,8.0,queue,residual_queue_complexity_index_mean
2024-10,2024-10-01 00:00:00+00:00,0,0.18827979852507867,1602.0,8.0,queue,residual_queue_complexity_index_mean
2024-10,2024-10-01 00:00:00+00:00,1,0.16715829332885349,4717.0,8.0,queue,residual_queue_complexity_index_mean
2024-11,2024-11-01 00:00:00+00:00,0,0.20771652916513814,1462.0,8.0,queue,residual_queue_complexity_index_mean
2024-11,2024-11-01 00:00:00+00:00,1,0.1566016244650232,4159.0,8.0,queue,residual_queue_complexity_index_mean
2024-12,2024-12-01 00:00:00+00:00,0,0.24768234837745737,1261.0,8.0,queue,residual_queue_complexity_index_mean
2024-12,2024-12-01 00:00:00+00:00,1,0.16213463862033434,3673.0,8.0,queue,residual_queue_complexity_index_mean
2025-01,2025-01-01 00:00:00+00:00,0,0.1895781833221831,1578.0,8.0,queue,residual_queue_complexity_index_mean
2025-01,2025-01-01 00:00:00+00:00,1,0.20880312347218352,4311.0,8.0,queue,residual_queue_complexity_index_mean
2025-02,2025-02-01 00:00:00+00:00,0,0.18942394823229017,1461.0,8.0,queue,residual_queue_complexity_index_mean
2025-02,2025-02-01 00:00:00+00:00,1,0.1872854762112918,3537.0,8.0,queue,residual_queue_complexity_index_mean
2025-03,2025-03-01 00:00:00+00:00,0,0.18699230512965506,1371.0,8.0,queue,residual_queue_complexity_index_mean
2025-03,2025-03-01 00:00:00+00:00,1,0.2014824798335699,3576.0,8.0,queue,residual_queue_complexity_index_mean
2025-04,2025-04-01 00:00:00+00:00,0,0.20466066417738166,1039.0,8.0,queue,residual_queue_complexity_index_mean
2025-04,2025-04-01 00:00:00+00:00,1,0.21960731428391614,2677.0,8.0,queue,residual_queue_complexity_index_mean
2025-05,2025-05-01 00:00:00+00:00,0,0.23118301311095915,838.0,8.0,queue,residual_queue_complexity_index_mean
2025-05,2025-05-01 00:00:00+00:00,1,0.2035636956008539,2207.0,8.0,queue,residual_queue_complexity_index_mean
2025-06,2025-06-01 00:00:00+00:00,0,0.29112329619554944,677.0,8.0,queue,residual_queue_complexity_index_mean
2025-06,2025-06-01 00:00:00+00:00,1,0.22129447902147964,1680.0,8.0,queue,residual_queue_complexity_index_mean
2025-07,2025-07-01 00:00:00+00:00,0,0.2662331444002706,626.0,8.0,queue,residual_queue_complexity_index_mean
2025-07,2025-07-01 00:00:00+00:00,1,0.21263704090976387,1460.0,7.0,queue,residual_queue_complexity_index_mean
2025-08,2025-08-01 00:00:00+00:00,0,0.3560114710741009,447.0,8.0,queue,residual_queue_complexity_index_mean
2025-08,2025-08-01 00:00:00+00:00,1,0.22758964435524268,1078.0,7.0,queue,residual_queue_complexity_index_mean
2025-09,2025-09-01 00:00:00+00:00,0,0.28321575505012303,500.0,8.0,queue,residual_queue_complexity_index_mean
2025-09,2025-09-01 00:00:00+00:00,1,0.25023605565468887,1073.0,8.0,queue,residual_queue_complexity_index_mean
2025-10,2025-10-01 00:00:00+00:00,0,0.4032807097698797,390.0,8.0,queue,residual_queue_complexity_index_mean
