family,outcome,promoted,coef,cluster_se,cluster_pval,permutation_coef,permutation_pval,nobs,n_tags,n_months
external_timing,first_positive_answer_latency_mean,1,23.994176246599814,8.155361820345332,0.0032595768970042098,23.994176246600695,0.013797240551889621,1143,16,72
external_timing,recent_gap_first_vs_accepted,1,0.0036453543879026106,0.001456272963915225,0.01230731295878104,0.0036453543879026353,0.033593281343731254,1139,16,72
external_timing,accepted_cond_any_answer_30d_rate,1,-0.003177015682481879,0.001570639689927761,0.04309864993946333,-0.003177015682481642,0.08558288342331534,1138,16,72
external_timing,first_answer_1d_rate_closure,0,-0.006075037365732563,0.003773556610719955,0.10742034989788316,-0.0060750373657323985,0.3577284543091382,1145,16,72
external_timing,any_answer_7d_rate,0,-0.005107321760768892,0.0032137773361901973,0.11201617222061984,-0.005107321760769467,0.3261347730453909,1145,16,72
external_timing,accepted_vote_30d_rate,0,7.516060621306119e-05,0.0010868124191628777,0.9448647089292784,7.516060621314994e-05,0.9284143171365726,1138,16,72
