month_id,questions,ai_title_hits,internal_ai_title_rate,high_tag_rate,low_tag_rate,internal_ai_title_log_hits,internal_ai_title_z
2022-04,40213.0,9.0,0.00022380822122199288,0.00024015369836695484,0.00014490653528474135,2.302585092994046,-0.759574821635757
2022-05,39947.0,6.0,0.0001501990136931434,0.00015287714792392834,0.00013810247203424942,1.9459101490553132,-0.7970083270099076
2022-06,38438.0,3.0,7.804776523232218e-05,6.361323155216285e-05,0.00014289797084881395,1.3862943611198906,-0.8337003963539675
2022-07,38695.0,11.0,0.00028427445406383254,0.0003156466020643288,0.00014257199885942402,2.4849066497880004,-0.7288250944205504
2022-08,38975.0,5.0,0.0001282873636946761,0.0001257347625184673,0.00013962580284836637,1.791759469228055,-0.808151360544845
2022-09,35680.0,12.0,0.00033632286995515697,0.0004108322777226197,0.0,2.5649493574615367,-0.7023561957407173
2022-10,36917.0,5.0,0.00013543895766178184,0.00016476636129967705,0.0,1.791759469228055,-0.8045144618444146
2022-11,37493.0,9.0,0.00024004480836422798,0.00025772365581005764,0.00015499070055796651,2.302585092994046,-0.751317806074103
2022-12,32415.0,26.0,0.0008020977942310659,0.0009832841691248771,0.0,3.295836866004329,-0.46548925047176587
2023-01,31946.0,24.0,0.0007512677643523446,0.0007745633399171217,0.0006530612244897959,3.2188758248682006,-0.49133854651109105
2023-02,27548.0,38.0,0.0013794104835196748,0.001580135440180587,0.0005557613931085587,3.6635616461296463,-0.17190046745734938
2023-03,27800.0,54.0,0.0019424460431654675,0.0022530641672674837,0.0007132667617689016,4.007333185232471,0.11442776993847252
2023-04,21675.0,52.0,0.0023990772779700115,0.002913073875553484,0.0004433606739082243,3.970291913552122,0.3466447487092551
2023-05,20714.0,58.0,0.0028000386212223617,0.0031267242964870333,0.001589825119236884,4.07753744390572,0.5505511498423056
2023-06,19937.0,44.0,0.0022069518984802125,0.002606815869786368,0.0007127583749109052,3.8066624897703196,0.2489405800721533
2023-07,19627.0,53.0,0.0027003617465735977,0.003120327634401612,0.00117813383600377,3.9889840465642745,0.49986109423505465
2023-08,18246.0,34.0,0.001863422119916694,0.0023997741389045735,0.0,3.5553480614894135,0.07424064451044694
2023-09,15903.0,32.0,0.0020121989561717917,0.0026148063409053767,0.0,3.4965075614664802,0.1499001806808588
2023-10,15633.0,38.0,0.0024307554532079574,0.0031545741324921135,0.0,3.6635616461296463,0.362754488004413
