treated_user_id,control_user_id,first_direct_ai_month_index,first_direct_ai_month,distance
14016238,2820068,643,2023-08,0.537978371009868
14386152,2881192,643,2023-08,0.5379847191424751
14801360,3053450,643,2023-08,0.537991067426801
14863019,11654,643,2023-08,1.0073010236092876
15009671,3247029,643,2023-08,0.5379921517343542
15248777,3368201,643,2023-08,0.5379985002448099
16811187,3630230,643,2023-08,0.5380048489069986
17102671,3828640,643,2023-08,0.5380111977209262
17237434,1512250,643,2023-08,0.0
17816372,3853872,643,2023-08,0.5380188680909653
18043767,3975532,643,2023-08,0.538025217310809
18760598,105094,643,2023-08,0.0
18845432,4058766,643,2023-08,0.5380387582568494
18862715,4100545,643,2023-08,0.5380451079413809
19677303,4113067,643,2023-08,0.5380514577776885
20345724,207791,643,2023-08,0.0
20446596,1016544,643,2023-08,0.0
21090593,64771,643,2023-08,0.0
21117206,130964,643,2023-08,0.0
21305238,19188004,643,2023-08,0.0
21335271,109426,643,2023-08,0.0
21406402,4478466,643,2023-08,0.5380723573159093
21653250,303513,643,2023-08,0.0
21698019,4943071,643,2023-08,0.5380810789075207
22137409,4971297,643,2023-08,0.5380874298894273
22213065,21890092,643,2023-08,0.6369384326775429
22257805,5182223,643,2023-08,0.5380941158221837
22287116,5254055,643,2023-08,0.538100467201619
22328203,5349476,643,2023-08,0.5381068187328961
22328865,5656793,643,2023-08,0.5381131704160197
22336505,5730203,643,2023-08,0.538119522250997
22353886,6385925,643,2023-08,0.5381258742378325
22358121,6646161,643,2023-08,0.5381322263765318
22363405,6725213,643,2023-08,0.5381385786671009
22365882,6770686,643,2023-08,0.5381449311095449
22369836,6795582,643,2023-08,0.5381512837038692
22376164,6876149,643,2023-08,0.5381576364500803
22377376,7062162,643,2023-08,0.5381639893481815
22382123,7340304,643,2023-08,0.5381703423981805
22382198,7690469,643,2023-08,0.5381766956000814
22383968,8045471,643,2023-08,0.5381830489538908
22385761,8056865,643,2023-08,0.538189402459613
22390595,8105089,643,2023-08,0.5381957561172549
22392091,8477333,643,2023-08,0.538202109926821
22402004,8485822,643,2023-08,0.5382084638883178
22407756,8742383,643,2023-08,0.5382148180017495
22411828,8749168,643,2023-08,0.5382211722671226
22411892,9028130,643,2023-08,0.5382275266844417
22424687,9436437,643,2023-08,0.5382338812537137
22425258,9586993,643,2023-08,0.5382402359749424
22425435,9798874,643,2023-08,0.5382465908481345
22432689,9981147,643,2023-08,0.5382529458732956
22436400,10201887,643,2023-08,0.5382593010504304
22439047,10259099,643,2023-08,0.538265656379545
22440207,10509820,643,2023-08,0.5382720118606448
22444372,10596541,643,2023-08,0.5382783674937355
22452496,10610620,643,2023-08,0.5382847232788216
22456088,10710693,643,2023-08,0.5382910792159102
22459827,10714257,643,2023-08,0.5382974353050054
22473362,11225716,643,2023-08,0.5383037915461139
22476248,11256247,643,2023-08,0.5383101479392406
188096,17620209,644,2023-09,0.10370830146094022
472270,171461,644,2023-09,0.5476058596515632
1056179,302102,644,2023-09,0.5476127714418337
1268146,437458,644,2023-09,0.5476196834088397
1385107,1025616,644,2023-09,0.5476265955525896
1804027,231670,644,2023-09,0.0
3670802,1055817,644,2023-09,0.5476363283607216
4551325,1314503,644,2023-09,0.5476432409915369
4604579,4799035,644,2023-09,0.04935091288649912
5157143,1341942,644,2023-09,0.5476306794186119
5284687,1628347,644,2023-09,0.547637592167069
5803910,2442133,644,2023-09,0.0
6514276,1664664,644,2023-09,0.5476519334338222
6653602,10437110,644,2023-09,0.054031441222786164
7166658,1671319,644,2023-09,0.5476449445486844
8138413,1673776,644,2023-09,0.5476518578970555
