specification,draw,coef,actual_coef
novice_entry_share,97,-0.006072911100983045,0.005759913227238719
novice_entry_share,98,0.009913354724805033,0.005759913227238719
novice_entry_share,99,-0.00040425232119415706,0.005759913227238719
novice_entry_share,100,0.008727505308477195,0.005759913227238719
novice_entry_share,101,0.003358578430762294,0.005759913227238719
novice_entry_share,102,-0.008851739852842521,0.005759913227238719
novice_entry_share,103,0.007699145279247222,0.005759913227238719
novice_entry_share,104,-0.010782632668041595,0.005759913227238719
novice_entry_share,105,0.009669944756601722,0.005759913227238719
novice_entry_share,106,-0.006108094811834933,0.005759913227238719
novice_entry_share,107,-0.0018283340182651585,0.005759913227238719
novice_entry_share,108,0.017347262043092882,0.005759913227238719
novice_entry_share,109,0.0052938386001313825,0.005759913227238719
novice_entry_share,110,0.00028288222016190957,0.005759913227238719
novice_entry_share,111,0.006510712482876752,0.005759913227238719
novice_entry_share,112,0.000252670589149836,0.005759913227238719
novice_entry_share,113,4.5842575456300097e-05,0.005759913227238719
novice_entry_share,114,-0.0069132534183744985,0.005759913227238719
novice_entry_share,115,0.009422803720593254,0.005759913227238719
novice_entry_share,116,0.0015665351971022115,0.005759913227238719
novice_entry_share,117,-0.004664686610331156,0.005759913227238719
novice_entry_share,118,0.004473754541451362,0.005759913227238719
novice_entry_share,119,0.007523999223154266,0.005759913227238719
novice_entry_share,120,-0.009968162641869654,0.005759913227238719
novice_entry_share,121,-0.004819138542700529,0.005759913227238719
novice_entry_share,122,0.006149803362009716,0.005759913227238719
novice_entry_share,123,0.004920474379414867,0.005759913227238719
novice_entry_share,124,0.013586101506082165,0.005759913227238719
novice_entry_share,125,0.005479447603377829,0.005759913227238719
novice_entry_share,126,-0.009173499182032765,0.005759913227238719
novice_entry_share,127,-0.014089601788655308,0.005759913227238719
novice_entry_share,128,0.006492559794503841,0.005759913227238719
novice_entry_share,129,-0.009158609784547812,0.005759913227238719
novice_entry_share,130,-0.011874357988699966,0.005759913227238719
novice_entry_share,131,-0.0024203478432984218,0.005759913227238719
novice_entry_share,132,-0.012145354970548384,0.005759913227238719
novice_entry_share,133,-0.014263705961171777,0.005759913227238719
novice_entry_share,134,-0.005776204267726969,0.005759913227238719
novice_entry_share,135,-0.00689021509968623,0.005759913227238719
novice_entry_share,136,-0.0031794457075639297,0.005759913227238719
novice_entry_share,137,-0.005991751837011873,0.005759913227238719
novice_entry_share,138,-0.011045272903266342,0.005759913227238719
novice_entry_share,139,0.00672184493730276,0.005759913227238719
novice_entry_share,140,0.01024748309712589,0.005759913227238719
novice_entry_share,141,-0.005047838668892234,0.005759913227238719
novice_entry_share,142,0.012752480793156794,0.005759913227238719
novice_entry_share,143,0.0044407410829230415,0.005759913227238719
novice_entry_share,144,0.011677212517712712,0.005759913227238719
novice_entry_share,145,-0.0037516006340735293,0.005759913227238719
novice_entry_share,146,0.003767851324274055,0.005759913227238719
novice_entry_share,147,0.0015887341105891106,0.005759913227238719
novice_entry_share,148,-0.005915045123810359,0.005759913227238719
novice_entry_share,149,-0.014603343229878423,0.005759913227238719
novice_entry_share,150,-0.014399031910937008,0.005759913227238719
novice_entry_share,151,0.0023264507030162237,0.005759913227238719
novice_entry_share,152,0.009976884717604892,0.005759913227238719
novice_entry_share,153,0.0020678047487778122,0.005759913227238719
novice_entry_share,154,-0.007159417905162474,0.005759913227238719
novice_entry_share,155,-0.0027102952703759353,0.005759913227238719
novice_entry_share,156,0.0027249717574743403,0.005759913227238719
novice_entry_share,157,-0.01253168086179049,0.005759913227238719
novice_entry_share,158,0.000369454182179007,0.005759913227238719
novice_entry_share,159,0.0019140698431836757,0.005759913227238719
novice_entry_share,160,0.015669343241094248,0.005759913227238719
novice_entry_share,161,0.004386943782412799,0.005759913227238719
novice_entry_share,162,0.005698769483969245,0.005759913227238719
novice_entry_share,163,0.002389113229576184,0.005759913227238719
novice_entry_share,164,-0.0020394892320307807,0.005759913227238719
novice_entry_share,165,0.0033779693115177298,0.005759913227238719
novice_entry_share,166,-0.003734429000512881,0.005759913227238719
novice_entry_share,167,0.005434881078747658,0.005759913227238719
novice_entry_share,168,0.011347666820357948,0.005759913227238719
novice_entry_share,169,0.010111000685777364,0.005759913227238719
novice_entry_share,170,0.008708060291406283,0.005759913227238719
novice_entry_share,171,-0.0037738726930284378,0.005759913227238719
novice_entry_share,172,-0.003753120660542508,0.005759913227238719
novice_entry_share,173,0.0028965608592423095,0.005759913227238719
novice_entry_share,174,0.002567192551230334,0.005759913227238719
novice_entry_share,175,-0.0074735454977503495,0.005759913227238719
novice_entry_share,176,-0.013255711731426378,0.005759913227238719
novice_entry_share,177,0.005066531664886688,0.005759913227238719
novice_entry_share,178,0.0019536293510054215,0.005759913227238719
novice_entry_share,179,-0.0018468712093810547,0.005759913227238719
